Serial,Date,Message,serial,date,message
,,,1606105.0,2024-01-15 17:00:00,continue Position state pandl:9.606865706133163
,,,1606113.0,2024-01-15 18:00:00,go to IdleState
,,,1606114.0,2024-01-15 18:00:00,アイドル状態に遷移します。
,,,1606115.0,2024-01-15 19:00:00,
,,,1606116.0,2024-01-15 20:00:00,
,,,1606117.0,2024-01-15 21:00:00,
,,,1606118.0,2024-01-15 22:00:00,
,,,1606119.0,2024-01-15 23:00:00,
,,,1606120.0,2024-01-16 00:00:00,
,,,1606121.0,2024-01-16 01:00:00,
,,,1606122.0,2024-01-16 02:00:00,
,,,1606123.0,2024-01-16 03:00:00,
,,,1606124.0,2024-01-16 04:00:00,
,,,1606125.0,2024-01-16 05:00:00,
,,,1606126.0,2024-01-16 06:00:00,
,,,1606127.0,2024-01-16 07:00:00,
,,,1606128.0,2024-01-16 08:00:00,
,,,1606129.0,2024-01-16 09:00:00,
,,,1606130.0,2024-01-16 10:00:00,
,,,1606131.0,2024-01-16 11:00:00,
,,,1606132.0,2024-01-16 12:00:00,go to EntryPreparationState
,,,1606133.0,2024-01-16 12:00:00,エントリー準備状態に遷移します。
,,,1606134.0,2024-01-16 13:00:00,Prediction: 0
,,,1606136.0,2024-01-16 13:00:00,go to PositionState
,,,1606137.0,2024-01-16 13:00:00,エントリーイベントが発生。ポジション状態に遷移します。
,,,1606138.0,2024-01-16 14:00:00,continue Position state pandl:4.238439649303496
,,,1606139.0,2024-01-16 15:00:00,continue Position state pandl:-33.14396035069647
,,,1606140.0,2024-01-16 16:00:00,continue Position state pandl:-32.886560350696506
,,,1606141.0,2024-01-16 17:00:00,continue Position state pandl:-19.1981603506965
,,,1606142.0,2024-01-16 18:00:00,continue Position state pandl:-16.584560350696368
,,,1606143.0,2024-01-16 19:00:00,continue Position state pandl:-27.12476035069628
,,,1606144.0,2024-01-16 20:00:00,continue Position state pandl:-28.91996035069676
,,,1606145.0,2024-01-16 21:00:00,continue Position state pandl:-43.849160350696344
,,,1606146.0,2024-01-16 22:00:00,continue Position state pandl:-29.467760350696583
