start_at,open,high,low,close,volume,turnover,date
1692748800000.0,26044,26823.8,25801,26422.9,152407.643,4004699107.3905,2023-08-23
1692835200000.0,26422.9,26573.6,25834,26161.6,109799.866,2877537696.7115,2023-08-24
1692921600000.0,26161.6,26301.3,25755,26045.9,104937.761,2730966889.1731,2023-08-25
1693008000000.0,26045.9,26115,25974.3,26008.5,24080.421,626920768.4955,2023-08-26
1693094400000.0,26008.5,26170,25957.3,26085.4,53404.483,1391706882.6304,2023-08-27
1693180800000.0,26085.4,26243.5,25842,26102.4,79527.366,2070158788.9095,2023-08-28
1693267200000.0,26102.4,28140.8,25910.9,27702.6,276545.164,7530797181.2863,2023-08-29
1693353600000.0,27702.6,27756.2,26969.5,27282.7,122130.804,3334714060.04,2023-08-30
1693440000000.0,27282.7,27627.5,25627.2,25924.1,230575.976,6116726550.3704,2023-08-31
1693526400000.0,25924.1,26145,25305.4,25793.7,148689.968,3830517039.082,2023-09-01
1693612800000.0,25793.7,25975,25742.5,25857.7,33745.877,871572007.4666,2023-09-02
1693699200000.0,25857.7,26133,25783,25959.9,47583.256,1234235741.6205,2023-09-03
1693785600000.0,25959.9,26089,25616.3,25811.9,65625.431,1695988201.7713,2023-09-04
1693872000000.0,25811.9,25900,25542,25781.9,60842.836,1565098519.923,2023-09-05
1693958400000.0,25781.9,26052.4,25342.4,25749.5,93493.249,2401426407.1948,2023-09-06
1694044800000.0,25749.5,26450,25601.7,26245.2,99199.976,2578173332.5261,2023-09-07
1694131200000.0,26245.2,26436.3,25631.9,25896.9,92708.169,2408461411.1495,2023-09-08
1694217600000.0,25896.9,25939.8,25784.8,25889.7,17249.297,446122956.6059,2023-09-09
1694304000000.0,25889.7,26020,25543.1,25826.4,55650.038,1435018130.4767,2023-09-10
1694390400000.0,25826.4,25890,24853.4,25154.7,172002.657,4355505884.6437,2023-09-11
1694476800000.0,25154.7,26584,25122,25825,219432.334,5694332535.2276,2023-09-12
1694563200000.0,25825,26397,25740.5,26207.8,126346.889,3298828903.4103,2023-09-13
1694649600000.0,26207.8,26863.2,26105.5,26510,128898.613,3415713966.3505,2023-09-14
1694736000000.0,26510,26890.9,26204.8,26588.9,93787.138,2485053914.1276,2023-09-15
1694822400000.0,26588.9,26765.4,26430,26550,41608.69,1104773651.312,2023-09-16
1694908800000.0,26550,26609.3,26380,26514.6,33314.109,882787603.7221,2023-09-17
1694995200000.0,26514.6,27400,26350.3,26749.3,184832.863,4978997730.3805,2023-09-18
1695081600000.0,26749.3,27484.9,26651.1,27193,152346.585,4134514448.4596,2023-09-19
1695168000000.0,27193,27383.1,26710.5,27110.6,129859.238,3517385966.2354,2023-09-20
1695254400000.0,27110.6,27149.9,26363,26554.5,132916.233,3548554441.7792,2023-09-21
1695340800000.0,26554.5,26732.9,26455.3,26565.7,55278.125,1470519674.7242,2023-09-22
1695427200000.0,26565.7,26620,26496.1,26565.6,15215.509,404189897.7136,2023-09-23
1695513600000.0,26565.6,26724.9,26079,26232.9,52046.107,1376155093.0621,2023-09-24
1695600000000.0,26232.9,26437,25971.3,26287.5,103955.422,2722911571.6798,2023-09-25
1695686400000.0,26287.5,26382.5,26075.6,26207.4,64863.984,1700119068.5129,2023-09-26
1695772800000.0,26207.4,26838.7,26087.5,26359.5,137145.594,3624261854.227,2023-09-27
1695859200000.0,26359.5,27312.7,26322,27010.7,166833.291,4474100609.1606,2023-09-28
1695945600000.0,27010.7,27238.9,26641,26894.7,105074.223,2830366251.8437,2023-09-29
1696032000000.0,26894.7,27082,26876.2,26953.5,27217.005,733983297.0825,2023-09-30
1696118400000.0,26953.5,28350,26942.9,27979,92312.113,2539825526.5593,2023-10-01
