,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
2049,15846,16046,1701383400000.0,37792.1,37792.9,37666.6,37694.9,693.91,26190523.7032,2023-11-30 22:30:00,0.0001,-0.00011354,60482.273,45.08,37803.97,37680.41,37742.19,37865.75,37618.63,37927.53,37556.85,-12.73,-18.61,5.88,16.51,19.74,16.68,20.8,857.7812142857141,-163.57,-4.97,-36.89,-0.67,37740.01,37730.51,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,15847,16047,1701385200000.0,37694.9,37709.0,37591.0,37709.0,1647.793,62046747.0859,2023-11-30 23:00:00,0.0001,0.00014251,60395.761,46.41,37787.72,37690.34,37739.03,37836.41,37641.65,37885.1,37592.96,-14.0,-17.69,3.69,15.27,23.08,16.95,21.05,846.0574285714285,-11.72,-3.16,-72.79,-6.03,37736.14,37719.75,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,15848,16048,1701387000000.0,37709.0,37732.9,37696.0,37727.4,570.202,21505790.8226,2023-11-30 23:30:00,0.0001,0.0,60194.286,48.17,37786.68,37689.16,37737.92,37835.44,37640.4,37884.21,37591.64,-13.36,-16.83,3.46,16.49,22.51,16.84,21.1,786.6257142857143,-59.43,-1.11,-29.05,0.54,37733.97,37723.57,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,15849,16049,1701388800000.0,37727.4,37746.9,37614.8,37630.0,1323.418,49838816.8478,2023-12-01 00:00:00,0.0001,7.58e-06,60253.605,40.56,37779.51,37675.77,37727.64,37831.39,37623.9,37883.26,37572.03,-20.48,-17.56,-2.92,15.06,25.9,17.52,21.12,835.4984285714285,48.87,-10.27,11.47,-3.59,37719.98,37676.78,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,15850,16050,1701390600000.0,37630.0,37693.0,37612.8,37680.1,534.372,20124622.0447,2023-12-01 00:30:00,0.0001,0.0,60610.973,45.34,37774.04,37672.19,37723.12,37824.97,37621.26,37875.9,37570.33,-21.83,-18.41,-3.42,14.25,24.64,18.18,20.87,815.531357142857,-19.96,-4.51,-7.83,-0.98,37717.11,37678.44,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,15851,16051,1701392400000.0,37680.1,37888.0,37636.3,37881.5,2620.483,99039644.7329,2023-12-01 01:00:00,0.0001,0.0,60646.708,59.46,37798.79,37677.61,37738.2,37859.39,37617.01,37919.98,37556.42,-6.57,-16.04,9.47,23.98,20.84,17.38,19.94,900.3638571428572,84.83,15.07,32.25,12.72,37734.1,37779.97,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,15852,16052,1701394200000.0,37881.5,37972.2,37839.6,37945.1,3557.274,134876402.2031,2023-12-01 01:30:00,0.0001,-0.00014542,60066.599,62.74,37831.35,37684.45,37757.9,37904.8,37611.01,37978.25,37537.56,10.52,-10.73,21.25,27.15,19.17,17.37,19.58,1100.9596428571429,200.59,19.7,85.83,14.56,37755.55,37862.53,PositionState,upper,37945.1,38358.2,0.0,413.09999999999854,787.0999999999985,-66.09999999999854,360.76153846154,522.1800000000003
2056,15875,16075,1701435600000.0,38379.2,38442.1,38330.0,38414.6,2164.803,83104353.9447,2023-12-01 13:00:00,0.0001,0.00011341,63158.351,56.14,38566.42,38155.39,38360.91,38771.93,37949.88,38977.45,37744.36,156.17,173.11,-16.93,27.6,17.14,43.42,36.22,4097.325928571428,54.61,5.66,-84.79,-4.34,38571.16,38446.87,PositionState,upper,37945.1,38358.2,469.5,0.0,0.0,0.0,0.0,0.0
2057,15876,16076,1701437400000.0,38414.6,38447.0,38278.5,38375.6,2613.58,100256643.6752,2023-12-01 13:30:00,0.0001,0.00019805,63152.58,54.11,38554.07,38170.53,38362.3,38745.84,37978.76,38937.61,37786.99,138.43,166.17,-27.73,25.51,18.15,41.52,36.2,4178.969357142857,81.64,1.38,-79.81,-4.57,38544.5,38411.23,PositionState,upper,37945.1,38358.2,430.5,0.0,0.0,0.0,0.0,0.0
2058,15877,16077,1701439200000.0,38375.6,38409.4,38209.0,38358.2,3529.863,135203114.3922,2023-12-01 14:00:00,0.0001,0.00014996,63344.772,53.18,38549.45,38174.38,38361.91,38736.99,37986.84,38924.52,37799.3,121.57,157.25,-35.68,23.25,19.62,39.16,35.88,4121.697857142857,-57.27,-0.38,-43.01,-5.82,38502.94,38384.71,IdleState,upper,37945.1,38358.2,413.09999999999854,0.0,0.0,0.0,0.0,0.0
2059,15878,16078,1701441000000.0,38358.2,38405.8,38265.0,38328.3,2424.746,92942311.7182,2023-12-01 14:30:00,0.0001,0.00030722,63364.472,51.55,38541.34,38176.08,38358.71,38723.97,37993.45,38906.6,37810.82,104.58,146.72,-42.13,21.79,18.39,36.96,35.7,4145.108214285714,23.41,-3.2,-28.47,-2.49,38465.81,38356.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,15879,16079,1701442800000.0,38328.3,38433.7,38290.4,38334.7,2263.785,86889500.2497,2023-12-01 15:00:00,0.0001,7.717e-05,63156.827,51.89,38532.7,38180.14,38356.42,38708.99,38003.86,38885.27,37827.58,90.6,135.49,-44.89,21.64,17.2,35.14,35.47,4123.569571428571,-21.53,-2.29,-38.41,-0.41,38441.44,38345.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,15880,16080,1701444600000.0,38334.7,38458.1,38317.0,38419.1,1622.967,62336410.993,2023-12-01 15:30:00,0.0001,0.0,62915.588,56.26,38526.8,38197.99,38362.39,38691.21,38033.58,38855.61,37869.17,85.34,125.46,-40.12,21.36,16.1,33.63,35.99,4116.018142857143,-7.55,5.97,-62.48,0.66,38417.85,38382.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,15881,16081,1701446400000.0,38419.1,38826.6,38401.0,38824.2,8084.793,312272551.6718,2023-12-01 16:00:00,0.0001,0.00072713,62876.266,70.22,38575.05,38237.69,38406.37,38743.74,38069.01,38912.42,37900.33,112.56,122.88,-10.32,32.57,13.33,34.22,37.46,3607.632928571428,-508.38,43.98,-0.68,13.7,38443.13,38603.27,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,15882,16082,1701448200000.0,38824.2,39031.6,38636.1,38808.6,14800.4,574965668.1967,2023-12-01 16:30:00,0.0001,0.00016893,62849.45,69.3,38620.5,38268.86,38444.68,38796.32,38093.04,38972.14,37917.22,131.36,124.58,6.78,35.4,11.37,35.45,39.29,4339.045642857143,731.41,38.3,81.08,16.0,38471.38,38705.93,PositionState,upper,38808.6,38650.0,0.0,-158.59999999999854,2.400000000001455,-158.59999999999854,-57.47499999999855,-26.470000000001164
2064,15900,16100,1701480600000.0,38770.0,38797.3,38725.3,38754.9,784.886,30425892.399,2023-12-02 01:30:00,0.0001,0.0,61765.202,57.83,38738.67,38642.52,38690.59,38786.74,38594.44,38834.82,38546.37,72.28,93.37,-21.09,27.0,12.14,39.06,39.36,1165.7697857142855,-54.06,6.75,-220.19,1.56,38730.21,38744.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,15901,16101,1701482400000.0,38754.9,38780.5,38674.0,38700.0,612.28,23716383.5518,2023-12-02 02:00:00,0.0001,5.743e-05,61736.453,53.59,38738.11,38644.87,38691.49,38784.73,38598.25,38831.36,38551.62,64.92,87.68,-22.76,25.38,14.31,38.26,39.01,1023.1427857142857,-142.62,0.9,-77.73,-4.3,38722.1,38722.15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,15902,16102,1701484200000.0,38700.0,38726.5,38678.8,38726.4,361.732,14000719.7008,2023-12-02 02:30:00,0.0001,0.00018466,61929.996,55.29,38739.49,38650.14,38694.81,38784.16,38605.47,38828.83,38560.79,60.52,82.25,-21.73,24.66,13.91,37.51,38.69,955.7951428571428,-67.34,3.31,-9.79,-1.93,38713.92,38724.27,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,15903,16103,1701486000000.0,38726.4,38772.0,38721.2,38757.5,422.594,16374273.5618,2023-12-02 03:00:00,0.0001,5.354e-05,61970.262,57.27,38745.0,38656.56,38700.78,38789.22,38612.34,38833.44,38568.13,58.86,77.57,-18.7,26.7,13.47,37.18,38.75,922.1642857142856,-33.63,5.97,-2.37,1.75,38719.88,38740.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,15904,16104,1701487800000.0,38757.5,38788.1,38741.9,38786.9,248.907,9648866.7323,2023-12-02 03:30:00,0.0001,0.00015249,61897.026,59.12,38751.63,38666.34,38708.98,38794.28,38623.69,38836.93,38581.04,59.24,73.91,-14.66,26.94,13.07,37.0,38.88,795.2666428571429,-126.89,8.2,-1.23,2.68,38727.32,38763.89,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,15905,16105,1701489600000.0,38786.9,38796.1,38762.6,38792.6,357.11,13847469.7987,2023-12-02 04:00:00,0.0001,7.25e-05,61870.752,59.48,38759.72,38674.17,38716.95,38802.5,38631.39,38845.28,38588.62,59.31,70.99,-11.67,26.87,12.77,36.9,39.19,740.6312857142857,-54.63,7.96,5.58,0.47,38739.3,38778.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2070,15906,16106,1701491400000.0,38792.6,38830.8,38720.4,38822.6,1034.828,40127826.0593,2023-12-02 04:30:00,0.0001,0.00014415,61868.204,61.43,38772.74,38681.28,38727.01,38818.47,38635.55,38864.19,38589.82,61.09,69.01,-7.91,24.86,14.67,36.1,39.13,662.6335714285714,-77.99,10.06,20.02,-3.98,38758.47,38800.42,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,15907,16107,1701493200000.0,38822.6,38824.7,38768.6,38812.0,508.184,19716110.4649,2023-12-02 05:00:00,0.0001,0.00017832,61635.337,60.33,38780.66,38689.55,38735.1,38826.21,38643.99,38871.77,38598.44,60.94,67.39,-6.45,23.89,14.1,35.36,38.56,651.9813571428571,-10.65,8.08,15.27,-2.41,38769.21,38806.21,PositionState,upper,38812.0,38726.7,0.0,-85.30000000000291,0.0,-85.30000000000291,-41.18000000000029,-52.26000000000204
2072,15927,16127,1701529200000.0,38785.3,38819.1,38724.0,38810.0,1215.975,47133928.8589,2023-12-02 15:00:00,0.0001,0.00011987,61985.354,56.64,38809.88,38741.31,38775.6,38844.17,38707.02,38878.46,38672.74,25.41,25.42,-0.01,20.4,15.86,22.25,25.17,713.5873571428572,6.18,3.61,-2.63,-3.95,38788.98,38805.42,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,15928,16128,1701531000000.0,38810.0,38837.0,38758.6,38810.7,1056.305,40989361.279,2023-12-02 15:30:00,0.0001,0.00012368,62149.5,56.72,38814.33,38743.54,38778.94,38849.73,38708.15,38885.13,38672.75,25.3,25.4,-0.09,20.57,14.71,21.85,24.61,765.2009285714286,51.61,3.34,7.8,-0.65,38798.05,38808.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,15929,16129,1701532800000.0,38810.7,38817.4,38761.0,38785.8,695.859,26990491.3587,2023-12-02 16:00:00,0.0001,6.538e-05,61963.055,52.91,38815.09,38744.09,38779.59,38850.59,38708.59,38886.09,38673.09,22.94,24.9,-1.96,19.47,13.92,21.47,24.16,775.2447142857143,10.04,0.64,5.98,-0.13,38802.02,38796.93,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,15930,16130,1701534600000.0,38785.8,38785.9,38706.9,38748.7,1228.978,47603054.0511,2023-12-02 16:30:00,0.0001,5.871e-05,61981.343,47.76,38812.35,38740.95,38776.65,38848.05,38705.25,38883.75,38669.54,17.86,23.5,-5.63,18.02,17.99,19.95,23.2,814.3326428571428,39.08,-2.93,1.65,-6.61,38796.7,38772.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2076,15931,16131,1701536400000.0,38748.7,38775.0,38740.0,38754.9,453.82,17590393.8339,2023-12-02 17:00:00,0.0001,-4.178e-05,62040.818,48.66,38809.05,38740.11,38774.58,38843.52,38705.64,38877.99,38671.17,14.18,21.63,-7.45,17.4,17.37,18.53,22.2,813.0677142857141,-1.26,-2.06,-7.45,-1.45,38792.33,38763.85,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,15932,16132,1701538200000.0,38754.9,38796.9,38754.0,38796.9,507.875,19692602.5329,2023-12-02 17:30:00,0.0001,4.234e-05,61949.101,54.39,38808.56,38744.85,38776.7,38840.41,38713.0,38872.26,38681.15,14.49,20.2,-5.71,18.86,16.62,17.66,21.06,828.1087857142857,15.04,2.11,-15.0,1.59,38794.41,38780.37,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,15933,16133,1701540000000.0,38796.9,38900.0,38787.2,38875.8,1916.269,74436621.6841,2023-12-02 18:00:00,0.0001,3.975e-05,61877.448,62.78,38821.25,38751.03,38786.14,38856.36,38715.92,38891.47,38680.81,20.85,20.33,0.51,26.79,14.8,18.45,20.81,905.5688571428572,77.46,9.44,9.92,11.21,38799.5,38828.08,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,15934,16134,1701541800000.0,38875.8,38976.8,38778.0,38876.0,3719.268,144637019.7746,2023-12-02 18:30:00,0.0001,9.815e-05,61649.044,62.8,38832.48,38756.91,38794.7,38870.27,38719.13,38908.06,38681.34,25.62,21.39,4.22,28.83,12.26,20.02,21.36,1140.7765,235.2,8.55,26.64,12.51,38804.9,38852.04,PositionState,upper,38876.0,39415.0,0.0,539.0,715.0,0.0,558.9540540540539,607.989999999998
2080,15965,16165,1701597600000.0,39471.2,39474.2,39423.1,39470.9,474.058,18701102.8792,2023-12-03 10:00:00,0.0001,0.00022805,59354.368,59.47,39461.18,39367.18,39414.18,39508.18,39320.18,39555.17,39273.18,61.46,76.38,-14.91,22.56,14.06,35.01,40.71,617.7435714285714,-101.48,5.97,7.84,-1.36,39452.65,39463.13,PositionState,upper,38876.0,39415.0,594.9000000000015,0.0,0.0,0.0,0.0,0.0
2081,15966,16166,1701599400000.0,39470.9,39552.0,39455.1,39549.1,1140.333,45055095.9338,2023-12-03 10:30:00,0.0001,0.00025167,59388.54,64.95,39478.12,39375.93,39427.03,39529.22,39324.83,39580.32,39273.74,65.34,74.17,-8.82,26.89,13.0,34.99,40.2,648.2867142857142,30.54,12.84,22.5,4.46,39463.95,39506.11,PositionState,upper,38876.0,39415.0,673.0999999999985,0.0,0.0,0.0,0.0,0.0
2082,15967,16167,1701601200000.0,39549.1,39549.3,39460.0,39483.6,1196.895,47285686.325,2023-12-03 11:00:00,0.0001,0.00015494,59449.628,57.89,39481.31,39383.52,39432.42,39530.2,39334.63,39579.1,39285.73,62.41,71.82,-9.4,25.03,12.1,34.98,39.56,673.6870714285714,25.4,5.38,12.22,3.37,39471.0,39494.85,PositionState,upper,38876.0,39415.0,607.5999999999985,0.0,0.0,0.0,0.0,0.0
2083,15968,16168,1701603000000.0,39483.6,39528.9,39476.3,39496.0,799.688,31590337.4203,2023-12-03 11:30:00,0.0001,0.00043618,59492.928,58.8,39487.6,39389.34,39438.47,39536.73,39340.21,39585.87,39291.07,60.39,69.53,-9.14,23.97,11.59,34.97,39.09,684.3512857142857,10.66,6.05,1.93,-2.41,39476.11,39495.42,PositionState,upper,38876.0,39415.0,620.0,0.0,0.0,0.0,0.0,0.0
2084,15969,16169,1701604800000.0,39496.0,39516.7,39450.6,39514.7,735.752,29047083.5466,2023-12-03 12:00:00,0.0001,0.00034942,59761.724,60.21,39497.5,39393.96,39445.73,39549.28,39342.18,39601.05,39290.41,59.61,67.55,-7.93,22.68,13.06,34.39,38.39,675.9874285714286,-8.36,7.26,17.11,-3.82,39479.18,39505.06,PositionState,upper,38876.0,39415.0,638.6999999999971,0.0,0.0,0.0,0.0,0.0
2085,15970,16170,1701606600000.0,39514.7,39523.9,39380.8,39415.0,1581.722,62371983.8085,2023-12-03 12:30:00,0.0001,0.00037204,59839.332,50.37,39492.27,39393.34,39442.8,39541.74,39343.87,39591.2,39294.4,50.37,64.11,-13.74,20.14,17.05,32.53,37.12,756.9480714285713,80.96,-2.93,3.31,-7.81,39471.93,39460.03,IdleState,upper,38876.0,39415.0,539.0,0.0,0.0,0.0,0.0,0.0
2086,15971,16171,1701608400000.0,39415.0,39691.6,39400.0,39639.2,5348.134,211670170.5081,2023-12-03 13:00:00,0.0001,0.00032923,60129.624,64.44,39522.69,39400.33,39461.51,39583.86,39339.15,39645.04,39277.97,60.44,63.38,-2.93,27.5,13.69,32.6,36.65,1106.6107142857145,349.66,18.7,39.3,8.18,39497.73,39549.61,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,15972,16172,1701610200000.0,39639.2,39812.4,39576.9,39688.1,5512.909,218854981.3791,2023-12-03 13:30:00,0.0001,0.00023848,60264.77,66.66,39560.16,39406.02,39483.09,39637.23,39328.95,39714.3,39251.88,71.54,65.01,6.53,30.98,11.69,33.5,36.64,1451.1082142857142,344.49,21.57,105.69,12.83,39525.31,39618.85,PositionState,upper,39688.1,39545.9,0.0,-142.1999999999971,98.0,-142.1999999999971,-29.13749999999891,8.970000000001164
2088,15983,16183,1701630000000.0,39560.0,39575.0,39450.6,39574.9,1347.215,53239894.2547,2023-12-03 19:00:00,0.0001,0.00058644,62236.239,52.17,39667.41,39474.25,39570.83,39763.99,39377.67,39860.57,39281.09,47.99,65.12,-17.13,20.46,21.15,28.84,30.68,2672.071,43.67,0.43,-32.52,-6.55,39631.01,39576.47,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,15984,16184,1701631800000.0,39574.9,39596.5,39531.3,39588.7,472.258,18688081.2908,2023-12-03 19:30:00,0.0001,0.00044882,62431.408,53.01,39665.84,39479.22,39572.53,39759.15,39385.91,39852.46,39292.6,44.02,60.9,-16.88,20.92,20.37,26.88,29.74,2592.8235714285715,-79.24,1.69,-22.08,-0.24,39629.67,39582.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,15985,16185,1701633600000.0,39588.7,39663.5,39581.1,39626.3,1095.572,43427027.9315,2023-12-03 20:00:00,0.0001,0.00051706,62438.122,55.31,39667.48,39487.82,39577.65,39757.31,39398.0,39847.13,39308.17,43.4,57.4,-14.0,23.79,19.4,25.68,29.59,2289.0691428571427,-303.75,5.12,-18.76,4.3,39611.92,39604.44,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,15986,16186,1701635400000.0,39626.3,39634.1,39574.3,39588.5,568.886,22527428.0808,2023-12-03 20:30:00,0.0001,0.00067307,62234.89,52.52,39667.95,39489.42,39578.68,39757.21,39400.16,39846.47,39310.9,39.41,53.8,-14.39,22.94,19.12,24.5,29.31,1935.9246428571428,-353.14,1.02,-4.1,2.29,39591.44,39596.47,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,15987,16187,1701637200000.0,39588.5,39680.9,39588.0,39638.8,747.194,29624390.4653,2023-12-03 21:00:00,0.0001,0.00026751,62218.752,55.72,39670.29,39498.53,39584.41,39756.17,39412.65,39842.05,39326.77,39.85,51.01,-11.16,24.49,18.03,23.83,29.17,1743.2580714285716,-192.66,5.73,-13.62,1.78,39586.02,39617.63,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,15988,16188,1701639000000.0,39638.8,39788.2,39638.8,39734.5,1896.779,75330994.2746,2023-12-03 21:30:00,0.0001,0.00043814,61984.618,61.09,39685.42,39511.99,39598.7,39772.13,39425.27,39858.85,39338.56,47.37,50.28,-2.91,28.71,16.43,24.07,29.0,1722.8819999999998,-20.37,14.28,2.3,7.37,39606.97,39676.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,15989,16189,1701640800000.0,39734.5,40068.4,39709.9,39925.1,9155.946,365370785.9033,2023-12-03 22:00:00,0.0001,0.00056923,61741.045,69.13,39736.54,39523.03,39629.79,39843.3,39416.28,39950.05,39309.52,67.93,53.81,14.11,37.96,13.35,25.78,30.28,2236.806357142857,513.92,31.09,96.12,16.55,39649.14,39800.58,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,15990,16190,1701642600000.0,39925.1,40439.9,39906.9,40098.9,12524.54,502887895.9817,2023-12-03 22:30:00,0.0001,0.00084347,61118.737,74.33,39810.55,39538.38,39674.46,39946.64,39402.29,40082.73,39266.2,97.12,62.47,34.64,45.28,10.27,28.44,32.09,2799.5637857142856,562.75,44.66,188.5,19.65,39703.96,39949.74,PositionState,upper,40098.9,41440.1,0.0,1341.199999999997,1912.799999999996,-220.59999999999852,1103.0647058823513,1598.810000000005
2096,16026,16226,1701707400000.0,41466.8,41660.0,41385.2,41649.9,3073.713,127649699.7445,2023-12-04 16:30:00,0.0001,0.00025519,61101.329,56.93,41655.49,41331.01,41493.25,41817.73,41168.77,41979.97,41006.53,174.2,261.68,-87.48,23.87,19.67,41.31,53.21,7250.392357142858,-100.0,16.48,-21.36,3.28,41604.42,41546.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,16027,16227,1701709200000.0,41649.9,41789.8,41572.8,41705.8,4866.815,202838870.5579,2023-12-04 17:00:00,0.0001,0.00049227,60586.975,58.11,41675.12,41351.87,41513.5,41836.74,41190.25,41998.37,41028.62,172.25,243.8,-71.54,25.85,18.59,39.52,52.76,7388.631714285714,138.23,20.25,0.53,6.44,41592.15,41625.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,16028,16228,1701711000000.0,41705.8,41763.1,41590.5,41636.0,1846.657,76946986.7328,2023-12-04 17:30:00,0.0001,0.00050953,60591.635,56.04,41682.75,41367.57,41525.16,41840.34,41209.99,41997.92,41052.4,163.2,227.68,-64.48,24.69,17.75,37.87,50.95,6399.8818571428565,-988.74,11.66,2.86,1.66,41570.04,41630.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,16029,16229,1701712800000.0,41636.0,41694.4,41529.4,41689.0,1888.913,78601292.4619,2023-12-04 18:00:00,0.0001,4.485e-05,61095.422,57.28,41698.09,41383.44,41540.76,41855.41,41226.12,42012.73,41068.8,158.47,213.84,-55.36,23.59,18.61,36.0,49.12,4770.326071428572,-1629.55,15.59,2.54,-3.12,41562.45,41659.98,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,16030,16230,1701714600000.0,41689.0,41788.0,41673.6,41742.2,1787.139,74596973.8518,2023-12-04 18:30:00,0.0001,0.00011828,61091.36,58.55,41717.47,41402.43,41559.95,41874.98,41244.91,42032.5,41087.4,157.2,202.51,-45.3,25.46,18.01,34.66,47.78,4363.688714285714,-406.63,19.18,15.85,1.36,41586.36,41701.09,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,16031,16231,1701716400000.0,41742.2,42000.0,41722.4,41900.0,5192.242,217486745.7911,2023-12-04 19:00:00,0.0001,0.00037935,60904.844,62.15,41758.05,41426.61,41592.33,41923.77,41260.89,42089.5,41095.17,167.01,195.41,-28.4,29.39,16.62,34.16,46.91,4282.659928571428,-81.02,32.38,52.37,7.19,41612.93,41800.54,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,16032,16232,1701718200000.0,41900.0,42167.1,41815.1,42021.3,6434.919,270074725.1118,2023-12-04 19:30:00,0.0001,0.00059056,60591.193,64.69,41813.71,41452.67,41633.19,41994.23,41272.15,42174.75,41091.63,182.46,192.82,-10.35,31.11,15.03,34.21,46.46,4384.978642857143,102.31,40.86,107.98,7.23,41677.51,41910.92,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,16033,16233,1701720000000.0,42021.3,42045.3,41767.3,41925.0,4937.45,206797258.2554,2023-12-04 20:00:00,0.0001,0.00035003,60188.258,61.18,41846.47,41475.49,41660.98,42031.96,41290.0,42217.44,41104.51,184.81,191.22,-6.4,28.78,15.2,33.97,45.78,4419.6687142857145,34.69,27.79,90.34,-0.77,41748.44,41917.96,PositionState,upper,41925.0,41729.9,0.0,-195.09999999999852,401.6999999999971,-195.09999999999852,8.827272727272595,-85.68000000000029
2104,16063,16263,1701774000000.0,41636.1,41759.6,41590.0,41702.5,2018.184,84137679.9662,2023-12-05 11:00:00,0.0001,0.00018441,61641.49,49.11,41834.02,41612.26,41723.14,41944.9,41501.38,42055.78,41390.5,-23.11,-11.15,-11.96,19.17,23.73,19.98,26.23,2230.958357142857,90.29,-2.16,-21.33,-2.88,41639.62,41688.97,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,16064,16264,1701775800000.0,41702.5,41754.7,41625.3,41744.2,1182.554,49290860.3605,2023-12-05 11:30:00,0.0001,0.000439,61996.276,50.95,41834.31,41615.98,41725.15,41943.47,41506.82,42052.64,41397.65,-17.92,-12.5,-5.41,18.09,22.4,19.32,25.98,2264.972071428572,34.01,2.01,-8.48,-1.23,41660.54,41716.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,16065,16265,1701777600000.0,41744.2,41858.0,41711.9,41829.9,2135.87,89280364.3953,2023-12-05 12:00:00,0.0001,0.00033438,62213.059,54.58,41846.21,41624.03,41735.12,41957.31,41512.94,42068.4,41401.84,-6.8,-11.36,4.55,21.45,20.97,18.02,25.47,2321.8855714285714,56.91,9.97,6.28,3.7,41692.52,41773.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,16066,16266,1701779400000.0,41829.9,41908.2,41789.1,41892.1,2115.967,88562964.564,2023-12-05 12:30:00,0.0001,0.0002666,62019.026,57.07,41866.1,41634.04,41750.07,41982.14,41518.0,42098.17,41401.97,6.93,-7.7,14.64,22.55,19.86,17.18,25.06,2402.484571428572,80.59,14.94,33.61,5.57,41731.1,41832.67,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,16067,16267,1701781200000.0,41892.1,42107.4,41843.2,41888.2,7081.28,297196009.946,2023-12-05 13:00:00,0.0001,0.00054338,61791.102,56.86,41882.72,41643.73,41763.23,42002.22,41524.24,42121.71,41404.74,17.31,-2.7,20.01,28.49,17.63,17.64,24.54,2828.208642857143,425.72,13.16,38.67,9.27,41760.01,41860.43,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,16068,16268,1701783000000.0,41888.2,41988.7,41832.0,41851.0,2277.762,95455347.2002,2023-12-05 13:30:00,0.0001,0.0003741,62156.17,54.79,41891.13,41652.04,41771.58,42010.67,41532.5,42130.21,41412.96,22.28,2.29,19.98,26.58,16.92,17.96,23.94,2845.957571428572,17.74,8.34,20.26,4.73,41779.21,41855.71,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,16069,16269,1701784800000.0,41851.0,42189.9,41826.6,42138.9,4049.625,170102720.709,2023-12-05 14:00:00,0.0001,0.00069906,62412.584,65.32,41953.41,41659.72,41806.57,42100.25,41512.88,42247.09,41366.04,48.88,11.61,37.27,30.71,14.5,19.24,24.12,2679.2949285714285,-166.66,34.98,117.65,4.64,41825.83,41997.3,EnterPreparationState,upper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
