index,start_at,open,high,low,close,volume,turnover,date,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,entry_volume
278,2024-01-12 14:00:00,45794.3,46037.0,45280.0,45483.1,17843.903,813726002.801,2024-01-12 14:00:00,37.81,46319.5,45814.49,46067.0,46572.01,45561.98,46824.52,45309.47,-184.02,-130.46,-53.55,13.77,24.91,13.08,13.32,5722.102928571432,789.81,583.9000000000015,28.54,-4.57,45908.75,45727.6,1088.9100000000035,78.88000000000466,244.5,425.65000000000146,-32.19,7.810000000000002,-11.14,-53.56,1010.0299999999988,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
279,2024-01-12 15:00:00,45483.1,45501.9,44358.4,44501.5,26650.493,1195698746.8933,2024-01-12 15:00:00,27.62,46316.44,45519.36,45917.9,46714.98,45120.82,47113.53,44722.28,-285.18,-161.4,-123.77,11.75,33.08,15.54,14.12,7285.517071428573,1563.41,1416.4000000000015,553.39,-11.81,45728.81,45237.16,2213.480000000003,619.3199999999997,735.6600000000035,1227.3099999999977,-42.379999999999995,-2.379999999999999,-21.33,-123.78,1594.1600000000035,0.0,EntryPreparationState,lower,44501.5,43016.5,0.0,-1485.0,0,0.0,None,0
326,2024-01-14 14:00:00,42895.0,43022.0,42780.4,42824.0,2995.153,128468539.6013,2024-01-14 14:00:00,44.79,43029.2,42777.67,42903.43,43154.96,42651.9,43280.72,42526.14,-90.8,-127.84,37.03,17.48,21.02,24.91,30.9,1891.3080714285747,57.88,79.43000000000029,-3.06,4.33,42931.11,42852.64,330.9599999999991,-172.09999999999854,28.639999999999418,107.11000000000058,-25.21,14.79,-3.539999999999999,37.040000000000006,503.0599999999977,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
327,2024-01-14 15:00:00,42824.0,42968.7,42808.0,42909.1,1422.984,61038941.218,2024-01-14 15:00:00,47.8,43029.17,42778.77,42903.97,43154.38,42653.57,43279.58,42528.36,-81.25,-118.52,37.26,16.63,20.0,23.79,30.13,1921.5714285714316,30.26,-5.129999999997381,-11.01,1.63,42919.17,42875.22,245.27999999999884,-255.52999999999884,-33.87999999999738,10.069999999999709,-22.200000000000003,17.799999999999997,-3.370000000000001,37.269999999999996,500.8099999999977,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
328,2024-01-14 16:00:00,42909.1,42981.2,42863.5,42938.8,1758.109,75466820.6782,2024-01-14 16:00:00,48.84,43033.46,42781.12,42907.29,43159.63,42654.94,43285.81,42528.77,-70.48,-108.91,38.43,16.41,19.26,22.66,29.39,1978.3566428571462,56.78,-31.510000000002037,3.29,-0.33,42908.58,42900.65,220.82999999999447,-283.8600000000006,-38.150000000001455,-30.220000000001164,-21.159999999999997,18.840000000000003,-2.8500000000000014,38.42999999999999,504.68999999999505,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
329,2024-01-14 17:00:00,42938.8,43028.7,42890.0,42990.0,1410.015,60591531.6554,2024-01-14 17:00:00,50.68,43042.19,42788.14,42915.16,43169.21,42661.12,43296.24,42534.09,-57.15,-98.56,41.4,17.21,18.4,21.28,28.67,1923.1204285714318,-55.23,-74.83999999999651,8.65,1.44,42906.02,42936.39,179.20999999999913,-328.8799999999974,-53.61000000000058,-83.9800000000032,-19.32,20.68,-1.1899999999999977,41.410000000000004,508.0899999999965,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
330,2024-01-14 18:00:00,42990.0,43023.6,42835.5,42900.0,1575.215,67619424.4875,2024-01-14 18:00:00,47.45,43037.11,42790.33,42913.72,43160.5,42666.94,43283.89,42543.55,-53.23,-89.49,36.25,16.15,19.05,20.35,27.88,1906.5858571428603,-16.53,13.720000000001164,-4.94,-0.91,42885.56,42921.83,260.5,-233.05999999999767,21.830000000001746,-14.440000000002328,-22.549999999999997,17.450000000000003,-2.900000000000002,36.26,493.5599999999977,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
331,2024-01-14 19:00:00,42900.0,42939.9,42633.9,42658.1,4144.317,177196443.091,2024-01-14 19:00:00,40.07,43020.86,42757.89,42889.37,43152.35,42626.4,43283.84,42494.91,-68.86,-85.37,16.5,14.59,23.58,20.58,27.14,2117.7114285714315,211.12,231.27000000000407,23.68,-7.14,42857.85,42816.34,494.25,-31.69999999999709,158.23999999999796,199.75,-29.93,10.07,-8.989999999999998,16.510000000000005,525.9499999999971,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0
332,2024-01-14 20:00:00,42658.1,42765.8,42046.2,42511.3,11300.787,480366849.7749,2024-01-14 20:00:00,36.37,43001.46,42705.28,42853.37,43149.54,42557.19,43297.63,42409.1,-92.02,-86.7,-5.32,11.71,35.02,22.67,27.25,2794.552785714289,676.84,342.0699999999997,58.25,-15.88,42821.33,42694.32,638.239999999998,45.88999999999942,183.0199999999968,310.02999999999884,-33.63,6.369999999999997,-23.310000000000002,-5.319999999999993,592.3499999999985,0.0,IdleState,lower,0.0,0.0,0.0,0.0,0,0.0,None,0
333,2024-01-14 21:00:00,42511.3,42603.8,41920.0,42561.8,10905.984,461263978.0705,2024-01-14 21:00:00,38.47,42985.8,42665.39,42825.6,43146.01,42505.19,43306.21,42344.99,-105.1,-90.38,-14.71,9.75,32.24,24.87,27.48,3399.653142857146,605.1,263.79999999999563,45.66,-2.05,42798.67,42641.31,584.2099999999991,-56.61000000000058,79.50999999999476,236.86999999999534,-31.53,8.469999999999999,-22.490000000000002,-14.719999999999999,640.8199999999997,0.0,EntryPreparationState,lower,42561.8,42603.7,0.0,41.89999999999418,0,0.0,None,0
