,Unnamed: 0.1,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,entry_volume
1059,9538,9670,1675778400000.0,22977.0,23015.5,22927.0,22971.0,3198.445,73486636.72149998,2023-02-07 14:00:00,0.0001,50476.417,52.66,23013.98,22867.33,22940.66,23087.31,22794.01,23160.64,22720.68,9.91,-4.93,14.85,20.21,19.25,15.93,20.86,2548.8879285714293,27.48,-30.340000000000146,-12.37,-2.23,22958.05,22978.58,116.31000000000132,-176.9900000000016,7.580000000001746,-12.950000000000728,-17.340000000000003,22.66,0.9600000000000009,14.84,,,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8941.254
1060,9539,9671,1675782000000.0,22971.0,22974.5,22872.0,22902.0,4619.922,105874485.1885,2023-02-07 15:00:00,0.0001,50430.575,46.57,23005.94,22868.02,22936.98,23074.9,22799.06,23143.86,22730.1,5.19,-2.9,8.1,18.74,21.76,15.32,20.46,2741.091714285715,192.2,34.97999999999956,-19.33,-5.34,22956.77,22940.29,172.90000000000146,-102.93999999999868,38.29000000000087,54.77000000000044,-23.43,16.57,-3.020000000000003,8.09,,,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8941.254
1061,9540,9672,1675785600000.0,22902.0,23022.5,22871.0,22969.5,4066.321,93320825.766,2023-02-07 16:00:00,0.0001,50247.16,52.37,23007.09,22873.05,22940.07,23074.12,22806.03,23141.14,22739.01,6.82,-0.96,7.78,20.08,19.5,14.33,19.82,2897.3940000000007,156.3,-29.43000000000029,-20.15,2.12,22964.11,22954.89,104.61999999999898,-163.47000000000116,-14.610000000000582,-5.389999999999418,-17.630000000000003,22.37,0.5799999999999983,7.78,,,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8941.254
1062,9541,9673,1675789200000.0,22969.5,23363.0,22880.0,23284.0,20931.839,484851445.5555,2023-02-07 17:00:00,0.0001,50322.601,69.17,23078.03,22867.62,22972.83,23183.24,22762.42,23288.44,22657.21,33.11,5.85,27.26,33.34,14.37,16.15,20.45,4294.151714285715,1396.75,-311.16999999999825,151.95,19.73,23010.22,23119.44,-100.7599999999984,-521.5800000000017,-164.5600000000013,-273.77999999999884,-0.8299999999999983,39.17,18.97000000000001,27.26,EnterPreparationState,upper,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8941.254
1063,9542,9674,1675792800000.0,23284.0,23348.0,22760.0,22926.0,26493.599,609260588.2505,2023-02-07 18:00:00,0.0001,47209.906,48.29,23073.01,22863.73,22968.37,23177.65,22759.09,23282.28,22654.45,24.77,9.63,15.13,24.79,15.92,16.55,20.22,6055.038214285715,1760.88,42.36999999999898,106.86,3.16,23001.16,23022.72,251.65000000000143,-166.90999999999983,96.72000000000116,75.15999999999985,-21.71,18.29,8.87,15.14,PositionState,upper,22926.0,23157.5,0.0,231.5,395.5,0.0,277.11764705882354,0,8941.254
1064,9635,9767,1676127600000.0,21745.1,21749.5,21709.7,21728.7,1255.865,27287623.5347,2023-02-11 15:00:00,5.648e-05,50778.992,48.86,21762.81,21656.19,21709.5,21816.12,21602.89,21869.42,21549.58,-31.43,-58.82,27.38,16.33,20.31,35.41,44.9,1784.739642857144,-105.53,-19.200000000000728,-3.84,-0.48,21703.98,21729.74,87.41999999999825,-125.81000000000132,1.0400000000008731,-24.720000000001164,-21.14,18.86,-3.98,27.39,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1065,9636,9768,1676131200000.0,21728.7,21728.7,21670.1,21686.3,1806.776,39199316.4119,2023-02-11 16:00:00,0.0001,50958.292,44.71,21759.51,21655.07,21707.29,21811.73,21602.85,21863.95,21550.64,-30.39,-53.14,22.74,15.5,22.72,34.23,43.75,1797.864500000001,13.12,20.9900000000016,-8.43,-3.8,21704.13,21708.02,125.43000000000028,-83.45000000000073,21.720000000001164,17.830000000001746,-25.29,14.71,-7.219999999999999,22.75,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1066,9637,9769,1676134800000.0,21686.3,21693.7,21659.3,21693.7,917.186,19884771.6912,2023-02-11 17:00:00,0.0001,51116.533,45.58,21747.15,21664.84,21706.0,21788.31,21623.69,21829.46,21582.53,-28.64,-48.24,19.6,15.01,22.99,33.28,42.76,1695.0616428571436,-102.8,12.299999999999272,-48.64,-1.58,21705.33,21700.86,94.61000000000058,-70.01000000000204,7.159999999999855,11.63000000000102,-24.42,15.579999999999998,-7.979999999999999,19.6,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1067,9638,9770,1676138400000.0,21693.7,21724.7,21604.5,21644.9,4093.795,88678361.33759998,2023-02-11 18:00:00,0.0001,51093.966,41.01,21733.52,21666.84,21700.18,21766.86,21633.49,21800.2,21600.15,-30.83,-44.75,13.92,13.44,25.37,33.1,42.07,1906.966142857144,211.9,55.27999999999884,-54.67,-4.44,21699.54,21672.88,121.95999999999913,-11.409999999999854,27.979999999999563,54.63999999999942,-28.99,11.009999999999998,-11.93,13.920000000000002,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1068,9639,9771,1676142000000.0,21644.9,21666.5,21636.6,21653.7,924.039,20006680.0276,2023-02-11 19:00:00,0.0001,50626.283,42.14,21727.26,21664.24,21695.75,21758.78,21632.72,21790.29,21601.21,-31.49,-42.1,10.61,13.07,24.67,32.93,41.5,1909.3975000000007,2.43,42.04999999999927,-28.76,-1.24,21698.45,21663.29,105.07999999999812,-20.979999999999563,9.590000000000146,44.75,-27.86,12.14,-11.6,10.610000000000005,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1069,9640,9772,1676145600000.0,21653.7,21704.2,21637.0,21657.8,1309.193,28372458.5019,2023-02-11 20:00:00,0.0001,50609.749,42.69,21723.51,21660.76,21692.14,21754.88,21629.39,21786.25,21598.02,-31.33,-39.95,8.62,15.74,23.14,31.94,40.22,1909.6897857142867,0.29,34.340000000000146,-8.64,3.83,21694.98,21660.54,97.08000000000176,-28.40999999999985,2.7400000000016007,37.18000000000029,-27.31,12.689999999999998,-7.4,8.620000000000005,,,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1070,9641,9773,1676149200000.0,21657.8,21860.0,21650.0,21814.0,5755.843,125348713.643,2023-02-11 21:00:00,0.0001,50895.383,58.75,21744.42,21663.06,21703.74,21785.1,21622.38,21825.79,21581.7,-18.38,-35.63,17.25,25.85,19.14,30.72,38.89,2144.4745000000007,234.78,-110.2599999999984,33.32,16.78,21707.02,21737.27,-28.90000000000145,-191.61999999999895,-76.72999999999956,-106.97999999999956,-11.25,28.75,6.710000000000001,17.250000000000004,EnterPreparationState,upper,21813.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3334.548
1071,9642,9774,1676152800000.0,21814.0,21870.0,21765.8,21813.5,3360.187,73313607.2571,2023-02-11 22:00:00,0.0001,49574.214,58.69,21761.39,21667.0,21714.19,21808.59,21619.8,21855.78,21572.6,-8.06,-30.12,22.05,24.48,17.52,29.71,37.76,2258.034642857144,113.56,-99.31000000000132,56.29,10.36,21715.3,21775.38,-4.909999999999855,-193.70000000000076,-38.11999999999898,-98.20000000000071,-11.310000000000002,28.69,6.960000000000001,22.06,PositionState,upper,21813.5,21725.2,0.0,-88.29999999999927,177.90000000000146,-88.29999999999927,40.51250000000013,0,3334.548
1072,9700,9832,1676361600000.0,21761.9,21768.3,21666.0,21688.8,2971.739,64502654.1865,2023-02-14 08:00:00,0.0001,49345.29,49.24,21775.93,21612.55,21694.24,21857.62,21530.86,21939.31,21449.17,3.55,-10.14,13.7,18.75,20.17,13.8,19.87,2658.4368571428577,-257.18,5.440000000002328,14.91,-3.94,21715.02,21715.6,168.8199999999997,-157.9399999999987,26.799999999999272,26.220000000001164,-20.76,19.24,-1.4200000000000017,13.69,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1073,9701,9833,1676365200000.0,21688.8,21878.9,21677.1,21812.0,5785.172,125979282.2852,2023-02-14 09:00:00,0.0001,49171.726,57.86,21791.37,21619.54,21705.45,21877.29,21533.62,21963.2,21447.71,12.17,-5.68,17.85,23.57,17.47,13.87,19.77,2817.458857142858,159.02,-106.54999999999929,17.1,6.05,21724.44,21763.8,65.29000000000087,-278.380000000001,-48.20000000000073,-87.56000000000131,-12.14,27.86,6.100000000000001,17.85,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1074,9702,9834,1676368800000.0,21812.0,21835.9,21780.6,21802.9,3182.332,69405375.5797,2023-02-14 10:00:00,0.0001,49100.862,57.09,21805.6,21623.87,21714.73,21896.47,21533.0,21987.34,21442.13,18.06,-0.93,18.99,22.67,16.81,13.94,19.65,2874.935714285715,57.47,-88.17000000000189,39.47,4.58,21735.95,21783.35,93.56999999999972,-269.90000000000146,-19.55000000000291,-66.95000000000073,-12.909999999999997,27.090000000000003,5.860000000000003,18.99,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1075,9703,9835,1676372400000.0,21802.9,21813.5,21777.0,21802.9,1535.596,33470221.5563,2023-02-14 11:00:00,0.0001,49557.903,57.09,21814.14,21632.12,21723.13,21905.15,21541.11,21996.16,21450.1,22.46,3.74,18.72,22.08,16.63,13.95,19.51,2875.0354285714297,0.09,-79.77000000000044,19.75,-1.31,21746.39,21793.12,102.25,-261.7900000000009,-9.780000000002474,-56.51000000000204,-12.909999999999997,27.090000000000003,5.449999999999999,18.72,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1076,9704,9836,1676376000000.0,21802.9,21887.0,21794.0,21852.0,3504.234,76540019.97419998,2023-02-14 12:00:00,0.0001,49852.593,60.4,21823.52,21647.29,21735.4,21911.63,21559.18,21999.74,21471.07,29.58,8.91,20.66,25.91,15.51,14.75,19.23,2995.7292857142866,120.69,-116.59999999999854,-2.9,4.35,21764.02,21822.56,59.63000000000102,-292.8199999999997,-29.43999999999869,-87.97999999999956,-9.6,30.4,10.4,20.67,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1077,9705,9837,1676379600000.0,21852.0,21891.5,21514.2,21713.7,34159.277,741814273.9363,2023-02-14 13:00:00,0.0001,49316.404,48.96,21800.88,21665.8,21733.34,21868.41,21598.26,21935.95,21530.72,23.78,11.88,11.89,20.03,28.82,14.98,18.72,4723.467785714287,1727.73,19.639999999999414,-75.81,-15.35,21765.43,21768.13,154.70999999999913,-115.44000000000231,54.43000000000029,51.72999999999956,-21.04,18.96,-8.79,11.9,,,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1078,9706,9838,1676383200000.0,21713.7,22249.2,21566.0,22233.4,35572.653,779896111.3884999,2023-02-14 14:00:00,0.0001,51266.336,71.1,21910.26,21651.66,21780.96,22039.56,21522.37,22168.85,21393.07,60.43,21.59,38.83,29.94,19.98,15.34,18.12,6872.3068571428585,2148.83,-452.4400000000023,203.81,12.87,21822.66,22000.76,-193.84000000000012,-711.0300000000025,-232.64000000000303,-410.7400000000016,1.0999999999999943,41.1,9.96,38.84,EnterPreparationState,upper,22030.4,0.0,0.0,0.0,0.0,0.0,0.0,0,11864.489
1079,9707,9839,1676386800000.0,22233.4,22310.7,21838.2,22030.4,34626.103,765401103.6979998,2023-02-14 15:00:00,0.0001,49139.985,60.13,21943.82,21665.61,21804.72,22082.92,21526.51,22222.02,21387.41,72.26,31.72,40.53,26.79,16.26,15.99,17.72,9199.651000000002,2327.34,-225.6800000000003,210.36,10.47,21855.33,22015.58,52.5199999999968,-503.8900000000031,-14.819999999999707,-175.0699999999997,-9.869999999999996,30.130000000000003,10.529999999999998,40.540000000000006,PositionState,upper,22030.4,24003.8,0.0,1973.3999999999976,3070.0999999999985,-28.600000000002183,1389.3499999999983,0,11864.489
1080,9778,9910,1676642400000.0,23784.7,24265.8,23685.2,23866.0,38460.174,922516164.1298,2023-02-17 14:00:00,0.0001,44770.741,47.36,24257.46,23582.47,23919.97,24594.95,23244.98,24932.45,22907.48,-97.74,-89.58,-8.15,26.01,21.05,30.09,37.84,7338.636,1107.57,53.97000000000117,-390.0,11.0,23770.28,23834.95,728.9500000000007,-621.0200000000004,-31.049999999999272,-95.72000000000116,-22.64,17.36,4.960000000000001,-8.159999999999997,PositionState,lower,24466.8,24128.4,-143.20000000000073,0.0,0.0,0.0,0.0,0,26473.286
1081,9779,9911,1676646000000.0,23866.0,24290.0,23860.0,24128.4,26386.985,635395820.2052,2023-02-17 15:00:00,0.0001,42576.076,55.48,24201.15,23678.48,23939.82,24462.48,23417.15,24723.82,23155.82,-67.81,-85.23,17.41,23.59,18.55,28.79,36.39,8855.452500000001,1516.81,-188.58000000000172,-453.54,7.71,23821.35,23981.67,334.0799999999981,-711.25,-146.7300000000032,-307.0500000000029,-14.520000000000003,25.48,5.039999999999999,17.42,IdleState,lower,24466.8,24128.4,-405.6000000000022,0.0,0.0,0.0,0.0,0,26473.286
1082,9780,9912,1676649600000.0,24128.4,24333.6,23908.2,24089.8,19924.429,480390296.1625,2023-02-17 16:00:00,0.0001,43995.374,54.16,24167.03,23741.17,23954.1,24379.97,23528.23,24592.9,23315.3,-46.67,-77.51,30.84,22.1,16.47,27.78,35.02,9984.6645,1129.21,-135.70000000000073,-326.05,-1.82,23871.33,24035.73,290.1700000000019,-561.5699999999997,-54.06999999999971,-218.46999999999755,-15.840000000000003,24.16,5.630000000000003,30.840000000000003,,,24466.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26473.286
1083,9781,9913,1676653200000.0,24089.8,24526.3,24086.6,24295.5,23622.578,575478544.4547,2023-02-17 17:00:00,0.0001,42965.309,59.68,24161.85,23811.38,23986.61,24337.09,23636.14,24512.33,23460.9,-13.16,-64.64,51.48,24.51,14.64,27.59,34.21,11413.950785714287,1429.28,-308.8899999999994,-233.29,2.75,23925.32,24165.61,41.59000000000015,-659.3600000000006,-129.88999999999942,-370.1800000000003,-10.32,29.68,9.87,51.48,,,24466.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26473.286
1084,9782,9914,1676656800000.0,24295.5,24419.0,24206.1,24361.9,8554.81,208114881.0027,2023-02-17 18:00:00,0.0001,43026.716,61.3,24229.41,23815.3,24022.36,24436.46,23608.25,24643.51,23401.2,18.52,-48.01,66.54,23.17,13.84,27.42,33.5,11717.049,303.09,-339.5400000000009,84.37,1.87,23993.9,24263.75,74.55999999999767,-753.6500000000015,-98.15000000000146,-368.0,-8.700000000000003,31.3,9.330000000000002,66.53,,,24466.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26473.286
1085,9783,9915,1676660400000.0,24361.9,24567.7,24232.7,24526.8,8901.503,217585765.2538,2023-02-17 19:00:00,0.0001,43664.757,65.05,24309.98,23830.82,24070.4,24549.56,23591.23,24789.14,23351.65,56.3,-27.14,83.45,24.97,12.67,27.79,33.21,12116.996428571429,399.94,-456.3999999999978,229.49,1.62,24079.99,24395.27,22.76000000000204,-935.5699999999996,-131.52999999999884,-446.8099999999977,-4.950000000000003,35.05,12.3,83.44,,,24466.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26473.286
1086,9784,9916,1676664000000.0,24526.8,25043.9,24519.6,24832.9,27979.592,694868713.2881,2023-02-17 20:00:00,0.0001,43586.687,70.73,24452.79,23833.25,24143.02,24762.56,23523.48,25072.32,23213.71,109.68,0.21,109.46,33.2,11.08,29.38,33.44,13820.47542857143,1703.47,-689.880000000001,393.85,11.62,24195.94,24614.08,-70.34000000000015,-1309.420000000002,-218.8199999999997,-636.9600000000028,0.730000000000004,40.73,22.120000000000005,109.47,EnterPreparationState,upper,24466.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26473.286
1087,9785,9917,1676667600000.0,24832.9,24845.3,24408.9,24466.8,9302.004,229300377.3332,2023-02-17 21:00:00,0.0001,44590.9,58.49,24501.63,23846.08,24173.85,24829.4,23518.3,25157.18,23190.53,121.04,24.38,96.66,29.86,12.52,30.2,33.49,14065.215214285714,244.73,-292.9500000000007,285.02,3.45,24261.42,24540.44,362.6000000000022,-948.5,73.63999999999942,-205.38000000000105,-11.509999999999998,28.49,17.34,96.66,PositionState,upper,24466.8,24461.2,0.0,-5.599999999998545,216.70000000000076,-5.599999999998545,121.04285714285808,0,26473.286
1088,9796,9928,1676707200000.0,24515.5,24610.3,24458.5,24591.6,3986.262,97776496.492,2023-02-18 08:00:00,0.0001,44443.675,57.12,24738.36,24187.3,24462.83,25013.89,23911.77,25289.41,23636.25,140.93,145.74,-4.8,19.45,19.53,19.79,23.79,8018.370571428573,-326.32,-128.7699999999968,-150.81,-1.32,24609.6,24581.93,422.2900000000009,-679.8299999999981,-9.669999999998254,18.0,-12.880000000000004,27.12,-0.0800000000000018,-4.810000000000002,PositionState,upper,24675.0,24461.2,124.79999999999929,0.0,0.0,0.0,0.0,0,2323.141
1089,9797,9929,1676710800000.0,24591.6,24598.8,24548.8,24553.9,1428.434,35092415.3028,2023-02-18 09:00:00,0.0001,44714.841,55.58,24700.54,24242.47,24471.5,24929.58,24013.43,25158.61,23784.39,130.96,142.79,-11.82,19.13,19.21,18.39,23.88,7484.579928571429,-533.79,-82.40000000000146,-222.63,-0.94,24600.34,24567.91,375.6800000000003,-540.4700000000012,14.0099999999984,46.43999999999869,-14.420000000000002,25.58,-0.0800000000000018,-11.829999999999984,PositionState,upper,24675.0,24461.2,87.10000000000218,0.0,0.0,0.0,0.0,0,2323.141
1090,9798,9930,1676714400000.0,24553.9,24560.6,24458.3,24461.2,2866.694,70262818.1038,2023-02-18 10:00:00,0.0001,45087.777,51.86,24649.23,24291.81,24470.52,24827.94,24113.1,25006.65,23934.4,114.26,137.08,-22.81,18.46,21.62,17.64,23.92,5690.8015000000005,-1793.77,9.319999999999707,-285.61,-3.39,24577.32,24514.55,366.739999999998,-348.1000000000022,53.34999999999855,116.11999999999898,-18.14,21.86,-3.16,-22.820000000000007,IdleState,upper,24675.0,24461.2,-5.599999999998545,0.0,0.0,0.0,0.0,0,2323.141
1091,9799,9931,1676718000000.0,24461.2,24554.6,24442.2,24526.1,2420.534,59314118.9423,2023-02-18 11:00:00,0.0001,45446.307,54.17,24629.91,24321.72,24475.81,24784.01,24167.62,24938.11,24013.52,105.06,130.68,-25.62,17.73,21.33,17.04,23.12,5199.2679285714285,-491.53,-50.28999999999724,-200.09,-1.1,24573.27,24520.32,257.90999999999985,-358.4799999999996,-5.779999999998836,47.17000000000189,-15.829999999999998,24.17,-3.599999999999998,-25.620000000000005,,,24675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2323.141
1092,9800,9932,1676721600000.0,24526.1,24655.1,24495.1,24624.3,4973.567,122337850.5995,2023-02-18 12:00:00,0.0001,45567.533,57.49,24604.35,24375.56,24489.96,24718.74,24261.17,24833.13,24146.78,104.48,125.44,-20.95,20.31,20.11,15.86,22.07,3663.573714285715,-1535.69,-134.34000000000017,-202.74,3.06,24574.64,24572.31,94.44000000000231,-363.130000000001,-51.98999999999796,-49.659999999999854,-12.509999999999998,27.49,0.1999999999999993,-20.959999999999997,,,24675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2323.141
1093,9801,9933,1676725200000.0,24624.3,24648.5,24558.1,24583.6,2307.818,56779052.6585,2023-02-18 13:00:00,0.0001,45433.611,55.69,24594.39,24403.36,24498.87,24689.91,24307.84,24785.43,24212.32,99.59,120.27,-20.67,19.63,19.44,14.76,21.17,3232.8452142857154,-430.72,-84.72999999999956,-140.77,2.56,24569.55,24577.95,106.31000000000132,-275.7599999999984,-5.649999999997817,-14.049999999999272,-14.310000000000002,25.69,0.1899999999999977,-20.679999999999996,,,24675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2323.141
1094,9802,9934,1676728800000.0,24583.6,24741.0,24538.0,24700.1,5346.238,131719895.4815,2023-02-18 14:00:00,0.0001,45616.153,59.59,24601.92,24434.16,24518.04,24685.8,24350.27,24769.68,24266.39,103.91,117.0,-13.08,21.58,17.98,14.35,20.65,3149.008642857144,-83.83,-182.05999999999767,-75.37,2.73,24576.03,24639.02,-14.299999999999272,-349.8299999999981,-61.07999999999811,-124.06999999999972,-10.409999999999997,29.590000000000003,3.599999999999998,-13.090000000000003,EnterPreparationState,upper,24675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2323.141
1095,9803,9935,1676732400000.0,24700.1,24730.0,24631.9,24675.0,4203.281,103778192.9048,2023-02-18 15:00:00,0.0001,45833.328,58.4,24616.51,24449.46,24532.99,24700.04,24365.93,24783.57,24282.4,104.12,114.42,-10.3,20.76,17.3,13.98,19.98,3184.934142857144,35.92,-142.0099999999984,-5.52,1.81,24581.25,24657.01,25.040000000000877,-309.0699999999997,-17.9900000000016,-93.75,-11.6,28.4,3.460000000000001,-10.299999999999995,PositionState,upper,24675.0,24633.2,0.0,-41.79999999999927,87.90000000000146,-76.59999999999854,-2.9124999999996817,0,2323.141
1096,9821,9953,1676797200000.0,24573.0,24634.4,24572.9,24603.6,1720.356,42328236.2949,2023-02-19 09:00:00,0.0001,46531.878,49.76,24684.53,24577.18,24630.86,24738.2,24523.51,24791.87,24469.84,29.63,53.3,-23.66,21.97,18.5,13.24,12.71,2496.62992857143,-121.57,27.26000000000204,-5.31,-1.05,24659.75,24602.36,134.60000000000218,-80.09000000000015,-1.2399999999979627,56.150000000001455,-20.24,19.76,3.469999999999999,-23.67,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1097,9822,9954,1676800800000.0,24603.6,24688.3,24591.5,24659.2,2790.711,68770949.0046,2023-02-19 10:00:00,0.0001,46841.753,53.46,24686.45,24580.66,24633.55,24739.34,24527.77,24792.23,24474.88,28.92,48.42,-19.5,23.9,17.45,13.41,12.49,2446.2734285714296,-50.35,-25.65000000000145,-8.43,2.16,24653.75,24630.78,80.13999999999942,-131.4300000000003,-28.42000000000189,-5.450000000000728,-16.54,23.46,6.449999999999999,-19.5,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1098,9823,9955,1676804400000.0,24659.2,24722.5,24653.6,24676.2,2151.572,53110941.9235,2023-02-19 11:00:00,0.0001,47050.389,54.56,24690.53,24584.71,24637.62,24743.44,24531.79,24796.35,24478.88,29.39,44.62,-15.22,24.98,16.71,13.87,12.55,2523.7300714285725,77.45,-38.58000000000175,1.21,3.75,24652.87,24653.49,67.23999999999796,-144.40999999999983,-22.709999999999127,-23.330000000001743,-15.439999999999998,24.56,8.27,-15.229999999999997,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1099,9824,9956,1676808000000.0,24676.2,24713.0,24663.7,24703.3,1517.255,37458335.201,2023-02-19 12:00:00,0.0001,47238.1,56.34,24697.64,24590.1,24643.87,24751.41,24536.33,24805.18,24482.56,31.59,42.01,-10.42,24.19,16.19,14.29,12.61,2538.743285714287,15.01,-59.43000000000029,7.52,0.81,24655.68,24678.39,48.11000000000058,-166.96999999999753,-24.90999999999985,-47.61999999999898,-13.659999999999997,26.340000000000003,8.0,-10.419999999999998,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1100,9825,9957,1676811600000.0,24703.3,24719.9,24670.0,24670.0,1434.823,35432758.0503,2023-02-19 13:00:00,0.0001,47317.832,53.57,24699.72,24593.0,24646.36,24753.07,24539.65,24806.43,24486.29,30.29,39.67,-9.37,23.85,15.66,14.75,13.07,2574.315642857144,35.57,-23.639999999999414,6.31,-0.59,24650.86,24674.19,83.06999999999971,-130.34999999999854,4.18999999999869,-19.139999999999414,-16.43,23.57,8.190000000000001,-9.380000000000004,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1101,9826,9958,1676815200000.0,24670.0,24799.0,24670.0,24754.3,4907.174,121410692.4723,2023-02-19 14:00:00,0.0001,47251.809,59.05,24712.66,24600.62,24656.64,24768.68,24544.59,24824.71,24488.57,35.65,38.86,-3.2,27.0,14.34,15.88,13.87,2711.149714285715,136.83,-97.65999999999984,12.33,4.12,24649.91,24714.24,14.38000000000102,-209.70999999999916,-40.05999999999767,-104.38999999999942,-10.950000000000005,29.05,12.66,-3.210000000000001,,,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1102,9827,9959,1676818800000.0,24754.3,25071.5,24723.0,24924.9,20292.076,504977588.7434,2023-02-19 15:00:00,0.0001,47227.508,67.44,24760.9,24603.48,24682.19,24839.61,24524.76,24918.32,24446.05,53.06,41.7,11.35,37.07,11.52,18.5,15.39,3933.811142857144,1222.66,-242.7100000000028,106.37,16.04,24682.32,24819.57,-85.29000000000087,-400.1400000000031,-105.33000000000176,-242.58000000000172,-2.5600000000000023,37.44,25.55,11.36,EnterPreparationState,upper,24776.1,0.0,0.0,0.0,0.0,0.0,0.0,0,25434.57
1103,9828,9960,1676822400000.0,24924.9,25197.5,24639.3,24776.1,28017.722,699113253.5985,2023-02-19 16:00:00,0.0001,47281.941,56.56,24770.41,24611.85,24691.13,24849.69,24532.57,24928.98,24453.28,54.22,44.21,10.01,33.4,8.6,21.4,16.97,5856.614000000001,1922.8,-84.96999999999753,73.19,9.31,24704.51,24797.83,73.59000000000015,-243.52999999999884,21.7300000000032,-71.59000000000015,-13.439999999999998,26.56,24.8,10.009999999999998,PositionState,upper,24776.1,24358.4,0.0,-417.6999999999971,0.0,-417.6999999999971,-208.84999999999852,0,25434.57
