,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,bb_direction,state,entry_price,current_profit,exit_price,bb_profit,profit_max,profit_min,profit_mean,profit_ma,entry_volume
48,1694887200.0,26552.1,26599.2,26541.7,26568.9,1460.595,38804042.4076,2023-09-16 18:00:00,5.574e-05,-0.000374,59618.872,55.26,26575.45,26469.46,26522.46,26628.45,26416.46,26681.45,26363.46,11.73,11.05,0.67,27.17,15.21,25.63,28.96,1767.0666428571428,-93.63,-46.44000000000233,-75.86,4.62,26527.38,26544.06,59.54999999999927,-152.44000000000233,-24.840000000000146,-41.52000000000044,-14.740000000000002,25.26,11.96,0.6799999999999997,211.9900000000016,,,26484.9,,,,,,,,814.089
49,1694890800.0,26568.9,26571.2,26489.4,26522.9,941.365,24970945.4971,2023-09-16 19:00:00,5.574e-05,-0.000381,59615.985,50.64,26574.59,26470.4,26522.5,26626.69,26418.3,26678.79,26366.21,10.4,10.92,-0.51,25.41,18.35,24.95,28.23,1646.3559999999998,-120.71,-0.4000000000014552,-35.0,-6.18,26526.07,26535.6,103.78999999999724,-104.60000000000218,12.69999999999709,3.1699999999982538,-19.36,20.64,7.059999999999999,-0.5199999999999996,208.38999999999945,,,26484.9,,,,,,,,814.089
50,1694894400.0,26522.9,26550.0,26512.3,26514.0,820.15,21755139.7794,2023-09-16 20:00:00,5.574e-05,-0.000497,59522.96,49.78,26571.09,26472.29,26521.69,26620.48,26422.89,26669.88,26373.49,8.54,10.44,-1.9,24.63,17.78,24.32,27.55,1492.164142857143,-154.19,7.68999999999869,-12.56,-1.97,26526.46,26526.96,106.47999999999956,-91.11000000000058,12.959999999999129,12.459999999999129,-20.22,19.78,6.849999999999998,-1.9000000000000004,197.59000000000012,,,26484.9,,,,,,,,814.089
51,1694898000.0,26514.0,26569.7,26512.3,26557.0,982.307,26074242.8791,2023-09-16 21:00:00,5.574e-05,-0.000501,59574.961,53.88,26568.36,26481.74,26525.05,26611.68,26438.42,26654.99,26395.11,10.41,10.44,-0.03,25.09,16.92,23.97,27.13,1439.0165,-53.14,-31.950000000000728,-30.53,0.53,26528.6,26538.97,54.68000000000029,-118.58000000000176,-18.02999999999884,-28.40000000000145,-16.119999999999997,23.880000000000003,8.169999999999998,-0.0299999999999993,173.26000000000204,,,26484.9,,,,,,,,814.089
52,1694901600.0,26557.0,26562.0,26547.0,26547.0,470.512,12495492.4706,2023-09-16 22:00:00,5.574e-05,-0.000437,59402.639,52.8,26558.79,26495.49,26527.14,26590.44,26463.84,26622.08,26432.2,10.96,10.54,0.41,24.76,16.7,23.65,26.91,1348.4322857142856,-90.58,-19.860000000000586,-55.46,0.35,26529.56,26542.18,43.43999999999869,-83.15999999999985,-4.819999999999709,-17.43999999999869,-17.200000000000003,22.8,8.060000000000002,0.4200000000000017,126.59999999999854,,,26484.9,,,,,,,,814.089
53,1694905200.0,26547.0,26562.4,26498.1,26550.0,951.256,25238097.5403,2023-09-16 23:00:00,5.574e-05,-0.000372,59469.328,53.11,26556.11,26502.52,26529.32,26582.9,26475.73,26609.7,26448.94,11.5,10.73,0.76,23.31,20.16,22.47,25.91,1287.114142857143,-61.31,-20.68000000000029,-40.66,-5.24,26536.27,26545.31,32.900000000001455,-74.27000000000044,-4.68999999999869,-13.729999999999563,-16.89,23.11,3.1499999999999986,0.7699999999999996,107.17000000000188,,,26484.9,,,,,,,,814.089
54,1694908800.0,26550.0,26550.1,26388.9,26456.5,3748.934,99224489.5078,2023-09-17 00:00:00,7.234e-05,-0.000592,59508.882,43.66,26552.28,26492.48,26522.38,26582.19,26462.58,26612.09,26432.67,4.34,9.45,-5.11,20.14,26.64,21.86,25.23,1327.3332857142857,40.21,65.88000000000102,4.89,-11.1,26531.87,26509.78,125.68999999999868,6.080000000001746,53.27999999999884,75.36999999999898,-26.340000000000003,13.659999999999997,-6.5,-5.109999999999999,119.60999999999694,lower,EntryPreparationState,26484.9,,,,,,,,814.089
55,1694912400.0,26456.5,26506.6,26405.6,26484.9,2772.809,73342713.922,2023-09-17 01:00:00,7.234e-05,-0.000378,59167.357,46.76,26549.52,26488.1,26518.81,26580.24,26457.39,26610.95,26426.67,0.94,7.75,-6.81,18.44,24.4,21.29,24.72,1409.1957857142856,81.86,33.909999999999854,2.53,-2.62,26528.14,26499.83,95.34000000000016,-27.51000000000204,14.930000000000293,43.23999999999796,-23.24,16.759999999999998,-5.959999999999997,-6.8100000000000005,122.85000000000218,lower,PositionState,26484.9,,26541.1,-56.19999999999709,-6.899999999997817,-56.19999999999709,-31.03333333333164,-18.959999999999127,814.089
56,1694959200.0,26530.7,26575.7,26513.4,26525.5,1163.666,30886761.5577,2023-09-17 14:00:00,3.727e-05,-0.000456,58977.508,49.41,26564.23,26502.95,26533.59,26594.86,26472.31,26625.5,26441.67,7.76,7.33,0.43,19.99,19.26,11.55,16.42,1165.362142857143,-184.66,8.090000000000146,-5.65,0.02,26542.13,26538.87,69.36000000000058,-53.18999999999869,13.36999999999898,16.63000000000102,-20.590000000000003,19.41,0.7299999999999969,0.4299999999999997,122.54999999999929,,,26647.1,,,,,,,,1085.164
57,1694962800.0,26525.5,26586.4,26521.4,26534.1,1362.913,36181706.962,2023-09-17 15:00:00,3.727e-05,-0.000452,59003.964,50.58,26564.25,26503.02,26533.64,26594.87,26472.4,26625.49,26441.78,6.87,7.24,-0.37,19.73,17.83,11.08,15.9,1064.6552857142856,-100.7,-0.4599999999991269,-3.26,1.02,26542.19,26536.96,60.77000000000044,-61.69999999999709,2.860000000000582,8.090000000000146,-19.42,20.58,1.900000000000002,-0.3700000000000001,122.46999999999753,,,26647.1,,,,,,,,1085.164
58,1694966400.0,26534.1,26539.2,26467.8,26494.2,2212.429,58627526.5619,2023-09-17 16:00:00,2.862e-05,-0.000612,59134.757,45.35,26561.31,26498.45,26529.88,26592.73,26467.03,26624.16,26435.6,2.91,6.37,-3.46,18.14,22.46,11.05,15.52,1164.5367142857142,99.88,35.68000000000029,3.24,-6.48,26543.11,26519.85,98.52999999999884,-27.17000000000189,25.649999999997817,48.909999999999854,-24.65,15.35,-4.32,-3.46,125.70000000000071,,,26647.1,,,,,,,,1085.164
59,1694970000.0,26494.2,26514.9,26460.1,26464.9,1407.784,37290239.6459,2023-09-17 17:00:00,2.862e-05,-0.000544,58856.645,41.92,26557.34,26490.04,26523.69,26590.99,26456.39,26624.65,26422.73,-2.56,4.58,-7.15,17.0,21.93,11.17,14.9,1227.3512142857144,62.81,58.78999999999724,6.76,-2.19,26535.12,26497.87,126.09000000000016,-8.510000000002037,32.969999999997526,70.21999999999753,-28.08,11.920000000000002,-4.93,-7.140000000000001,134.60000000000218,,,26647.1,,,,,,,,1085.164
60,1694973600.0,26464.9,26504.7,26450.0,26483.0,913.833,24194796.238,2023-09-17 18:00:00,2.862e-05,-0.000432,58869.207,44.7,26554.2,26485.43,26519.81,26588.58,26451.05,26622.97,26416.66,-5.37,2.59,-7.97,15.93,21.71,11.46,14.42,1225.343,-2.0,36.81000000000131,1.19,-1.99,26526.07,26491.92,105.58000000000176,-31.950000000000728,8.919999999998254,43.06999999999971,-25.3,14.700000000000005,-5.780000000000001,-7.96,137.53000000000247,,,26647.1,,,,,,,,1085.164
61,1694977200.0,26483.0,26502.0,26478.1,26490.0,443.536,11749179.9066,2023-09-17 19:00:00,2.862e-05,-0.000469,58801.668,45.78,26551.33,26482.62,26516.97,26585.69,26448.26,26620.04,26413.91,-6.96,0.68,-7.64,15.47,21.08,11.74,13.98,1212.9090714285717,-12.43,26.970000000001164,-2.51,-0.89,26515.74,26491.15,95.68999999999868,-41.7400000000016,1.1500000000014552,25.7400000000016,-24.22,15.78,-5.609999999999998,-7.64,137.4300000000003,,,26647.1,,,,,,,,1085.164
62,1694980800.0,26490.0,26490.5,26412.4,26422.8,1839.294,48655857.7739,2023-09-17 20:00:00,2.862e-05,-0.000548,58863.748,38.09,26545.98,26470.03,26508.0,26583.95,26432.06,26621.93,26394.08,-13.49,-2.15,-11.33,14.04,26.89,13.15,14.41,1315.4803571428572,102.57,85.20000000000073,11.56,-7.7,26501.05,26463.81,161.15000000000146,9.260000000002035,41.01000000000204,78.25,-31.91,8.090000000000003,-12.85,-11.34,151.88999999999942,lower,EntryPreparationState,26647.1,,,,,,,,1085.164
63,1694984400.0,26422.8,26487.8,26380.0,26472.3,2251.624,59513272.0428,2023-09-17 21:00:00,2.862e-05,-0.000406,58900.272,45.37,26543.2,26466.01,26504.6,26581.79,26427.42,26620.38,26388.82,-14.5,-4.62,-9.87,12.35,27.27,14.89,14.98,1417.74,102.25,32.29999999999927,0.74,-3.5,26490.83,26467.2,109.4900000000016,-44.88000000000102,-5.099999999998545,18.530000000002477,-24.630000000000003,15.369999999999996,-14.92,-9.88,154.37000000000262,lower,PositionState,26647.1,,26514.6,-42.29999999999927,-6.700000000000728,-42.29999999999927,-24.5,-21.790000000000877,1085.164
64,1695214800.0,27052.8,27195.9,26999.0,27144.3,5119.357,138736101.62,2023-09-20 13:00:00,3.112e-05,-0.000637,61585.112,53.13,27172.3,27028.2,27100.25,27244.36,26956.14,27316.41,26884.09,10.78,23.84,-13.06,21.44,21.42,13.46,18.44,3984.598428571429,229.54,-44.04999999999927,-14.18,2.5,27079.32,27099.06,100.06000000000132,-188.15999999999983,-45.23999999999796,-64.97999999999956,-16.869999999999997,23.130000000000003,0.0199999999999995,-13.06,288.2200000000012,,,27082.4,,,,,,,,7750.743
65,1695218400.0,27144.3,27232.0,27036.2,27113.4,6961.568,188892241.1479,2023-09-20 14:00:00,3.112e-05,-0.000547,61339.926,51.37,27173.55,27029.45,27101.5,27245.6,26957.41,27317.65,26885.36,10.99,21.27,-10.28,21.17,19.48,12.8,17.95,4287.934071428571,303.33,-11.900000000001455,4.84,3.44,27090.49,27104.8,132.1999999999971,-155.9900000000016,-8.600000000002183,-22.90999999999985,-18.630000000000003,21.37,1.6900000000000013,-10.28,288.1899999999987,,,27082.4,,,,,,,,7750.743
66,1695222000.0,27113.4,27189.9,27090.4,27169.9,2711.953,73607802.3272,2023-09-20 15:00:00,3.112e-05,-0.00039,61485.64,54.35,27180.0,27036.03,27108.02,27251.99,26964.04,27323.97,26892.06,15.54,20.12,-4.58,20.17,18.57,12.18,17.63,4226.933571428571,-61.0,-61.88000000000102,1.0,-0.35,27103.99,27130.84,82.09000000000015,-205.86000000000055,-39.06000000000131,-65.90999999999985,-15.65,24.35,1.6000000000000014,-4.580000000000002,287.9500000000007,,,27082.4,,,,,,,,7750.743
67,1695225600.0,27169.9,27220.0,27125.0,27147.3,3758.962,102113009.1337,2023-09-20 16:00:00,2.605e-05,-0.000417,61383.38,52.95,27183.24,27040.28,27111.76,27254.72,26968.79,27326.2,26897.31,17.12,19.52,-2.4,20.7,17.71,11.87,17.18,4133.510928571428,-93.42,-35.54000000000087,4.37,0.38,27110.36,27137.42,107.42000000000188,-178.5099999999984,-9.88000000000102,-36.93999999999869,-17.049999999999997,22.950000000000003,2.9899999999999984,-2.3999999999999986,285.9300000000003,,,27082.4,,,,,,,,7750.743
68,1695229200.0,27147.3,27264.4,27140.1,27182.7,5834.438,158749481.8336,2023-09-20 17:00:00,2.605e-05,-0.000417,61214.61,54.91,27190.96,27046.06,27118.51,27263.41,26973.61,27335.87,26901.16,20.99,19.82,1.17,21.62,16.62,11.95,16.86,4330.759857142856,197.24,-64.19000000000233,6.59,2.53,27111.32,27155.53,80.70999999999913,-209.09000000000012,-27.17000000000189,-71.38000000000102,-15.090000000000003,24.91,5.0,1.1699999999999982,289.7999999999993,,,27082.4,,,,,,,,7750.743
69,1695232800.0,27182.7,27294.1,27057.9,27149.9,16569.236,450144285.0812,2023-09-20 18:00:00,2.605e-05,-0.000606,61173.313,52.72,27193.25,27049.75,27121.5,27265.01,26978.0,27336.76,26906.24,21.17,20.09,1.07,19.22,18.65,11.21,15.85,5274.045,943.28,-28.40000000000145,5.89,-3.5,27123.27,27153.28,115.10999999999694,-171.90000000000146,3.3799999999973807,-26.63000000000102,-17.28,22.72,0.5700000000000003,1.0800000000000018,287.0099999999984,,,27082.4,,,,,,,,7750.743
70,1695236400.0,27149.9,27173.1,26710.5,26911.9,18096.345,486813983.1085,2023-09-20 19:00:00,2.605e-05,-0.000756,61595.235,40.22,27185.25,27017.83,27101.54,27268.96,26934.11,27352.68,26850.4,2.08,16.48,-14.4,15.56,29.37,12.6,15.93,6286.4135,1012.36,189.63999999999945,49.43,-16.78,27105.84,27056.72,357.0599999999977,22.209999999999127,144.8199999999997,193.9399999999987,-29.78,10.22,-13.81,-14.4,334.84999999999854,lower,EntryPreparationState,27082.4,,,,,,,,7750.743
71,1695240000.0,26911.9,27083.8,26902.0,27082.4,5808.182,156732359.5661,2023-09-20 20:00:00,2.605e-05,-0.000458,60505.833,49.46,27181.55,27017.88,27099.72,27263.38,26936.05,27345.22,26854.21,0.7,13.33,-12.62,14.41,27.19,13.89,16.02,6340.951928571428,54.53,17.31999999999971,-3.56,-2.62,27106.06,27066.99,180.9799999999996,-146.35000000000218,-15.409999999999854,23.65999999999985,-20.54,19.46,-12.78,-12.63,327.33000000000175,lower,PositionState,27082.4,,27110.6,-28.19999999999709,1.5,-28.19999999999709,-13.633333333331391,-25.039999999997235,7750.743
72,1695265200.0,26958.2,27024.7,26952.2,27024.7,1341.026,36187737.5021,2023-09-21 03:00:00,3.228e-05,-0.000308,60507.621,47.16,27138.63,26998.74,27068.69,27208.58,26928.79,27278.53,26858.85,-19.31,-5.49,-13.82,16.43,25.41,14.6,13.7,6157.637071428571,-269.88,43.98999999999796,4.4,-0.74,27035.05,27017.14,183.88000000000105,-95.90999999999984,-7.56000000000131,10.349999999998545,-22.840000000000003,17.159999999999997,-8.98,-13.82,279.7900000000009,,,26633.0,,,,,,,,7115.713
73,1695268800.0,27024.7,27086.9,26977.3,27078.9,3025.359,81796447.9879,2023-09-21 04:00:00,3.228e-05,-0.00049,60763.898,50.4,27136.34,27002.97,27069.66,27203.03,26936.29,27269.71,26869.6,-15.78,-7.55,-8.22,18.61,24.03,14.46,13.32,5876.479285714287,-281.15,-9.2400000000016,-15.2,2.95,27053.61,27041.84,124.12999999999738,-142.61000000000058,-37.06000000000131,-25.290000000000877,-19.6,20.4,-5.420000000000002,-8.23,266.739999999998,,,26633.0,,,,,,,,7115.713
74,1695272400.0,27078.9,27081.1,27020.4,27064.0,1733.355,46887881.7933,2023-09-21 05:00:00,3.228e-05,-0.000367,61025.642,49.5,27135.4,27002.84,27069.12,27201.68,26936.55,27267.97,26870.27,-14.02,-8.84,-5.17,18.03,23.28,14.34,13.1,5806.579428571428,-69.89,5.119999999998981,-7.15,2.35,27051.56,27050.7,137.6800000000003,-127.45000000000071,-13.299999999999272,-12.43999999999869,-20.5,19.5,-5.25,-5.18,265.130000000001,,,26633.0,,,,,,,,7115.713
75,1695276000.0,27064.0,27064.0,26992.0,27057.9,1665.589,45012336.608,2023-09-21 06:00:00,3.228e-05,-0.000437,61144.744,49.12,27134.45,27001.65,27068.05,27200.86,26935.24,27267.26,26868.84,-12.97,-9.67,-3.29,17.34,23.9,14.45,13.2,5657.052785714285,-149.52,10.149999999997815,-0.86,-1.88,27047.26,27053.58,142.95999999999913,-122.65999999999984,-4.319999999999709,-10.640000000003056,-20.880000000000003,19.12,-6.559999999999999,-3.3000000000000007,265.619999999999,,,26633.0,,,,,,,,7115.713
76,1695279600.0,27057.9,27058.5,26963.7,26976.8,2112.222,57027597.5556,2023-09-21 07:00:00,3.228e-05,-0.000491,61316.73,44.19,27129.31,26989.41,27059.36,27199.26,26919.46,27269.21,26849.51,-18.46,-11.43,-7.03,16.44,24.21,14.78,13.0,5391.180214285714,-265.87,82.56000000000131,13.36,-1.9,27035.69,27022.87,222.45999999999916,-57.34000000000015,46.06999999999971,58.88999999999942,-25.81,14.189999999999998,-7.77,-7.030000000000001,279.7999999999993,,,26633.0,,,,,,,,7115.713
77,1695283200.0,26976.8,27010.8,26881.9,26913.3,4791.442,129121092.6982,2023-09-21 08:00:00,5.862e-05,-0.00034,61572.169,40.74,27123.51,26967.38,27045.45,27201.58,26889.32,27279.65,26811.25,-27.63,-14.67,-12.95,15.28,26.97,15.7,14.15,4549.9092142857135,-841.27,132.15000000000146,30.86,-4.81,27013.77,26979.04,288.2800000000025,-23.979999999999563,65.7400000000016,100.47000000000116,-29.26,10.740000000000002,-11.69,-12.96,312.26000000000204,,,26633.0,,,,,,,,7115.713
78,1695286800.0,26913.3,26929.4,26663.3,26736.1,21117.42,565503307.8791,2023-09-21 09:00:00,5.862e-05,-0.000435,61488.913,33.01,27119.91,26912.06,27015.99,27223.84,26808.13,27327.76,26704.21,-48.62,-21.46,-27.16,13.21,34.43,17.76,15.83,4765.700285714285,215.79,279.89000000000306,105.77,-10.69,26980.86,26881.86,487.7400000000016,72.03000000000247,145.76000000000204,244.76000000000204,-36.99,3.009999999999998,-21.22,-27.16,415.7099999999991,lower,EntryPreparationState,26633.0,,,,,,,,7115.713
79,1695290400.0,26736.1,26787.4,26621.0,26633.0,15162.259,404964201.3121,2023-09-21 10:00:00,5.862e-05,-0.000467,60709.595,29.5,27115.49,26843.53,26979.51,27251.47,26707.55,27387.45,26571.57,-72.75,-31.72,-41.03,12.11,33.68,19.86,16.8,5433.848642857142,668.14,346.5099999999984,150.47,-2.42,26938.1,26782.31,618.4700000000012,74.54999999999927,149.3100000000013,305.09999999999854,-40.5,-0.5,-21.57,-41.03,543.9200000000019,lower,PositionState,26633.0,,26656.2,-23.200000000000728,225.40000000000143,-84.29999999999927,35.52857142857171,148.26000000000204,7115.713
80,1695355200.0,26614.0,26648.9,26607.6,26631.1,1890.059,50337343.6544,2023-09-22 04:00:00,-2.319e-05,-0.000562,60659.391,44.8,26722.13,26593.43,26657.78,26786.49,26529.08,26850.84,26464.72,-81.32,-101.02,19.7,11.17,24.91,36.77,33.64,2629.908357142857,-487.69,26.68000000000029,-180.5,1.27,26594.5,26609.94,155.39000000000306,-102.0199999999968,-21.15999999999985,-36.59999999999855,-25.200000000000003,14.799999999999995,-13.74,19.700000000000003,257.40999999999985,lower,PositionState,26629.8,1.9000000000014552,26656.2,,,,,,1942.223
81,1695358800.0,26631.1,26663.0,26594.3,26652.8,1364.504,36329829.7084,2023-09-22 05:00:00,-2.319e-05,-0.000568,60636.907,46.53,26715.07,26599.54,26657.31,26772.84,26541.77,26830.61,26484.01,-72.17,-95.25,23.08,11.58,23.81,36.61,34.25,2350.8286428571423,-279.07,4.510000000002037,-88.07,2.67,26602.75,26627.08,120.04000000000087,-111.02999999999884,-25.71999999999753,-50.04999999999927,-23.47,16.53,-12.23,23.08,231.0699999999997,lower,PositionState,26629.8,-19.799999999999272,26656.2,,,,,,1942.223
82,1695362400.0,26652.8,26674.9,26590.7,26607.6,1811.464,48247277.0688,2023-09-22 06:00:00,-2.319e-05,-0.000492,60506.645,43.47,26709.78,26595.36,26652.57,26766.99,26538.15,26824.21,26480.94,-67.78,-89.76,21.97,11.72,22.49,36.24,34.12,2256.1134999999995,-94.71,44.97000000000117,-15.88,1.87,26603.73,26619.29,159.39000000000306,-69.44999999999709,11.690000000002328,-3.869999999998981,-26.53,13.47,-10.769999999999998,21.980000000000004,228.84000000000012,lower,PositionState,26629.8,25.40000000000145,26656.2,,,,,,1942.223
83,1695366000.0,26607.6,26692.7,26558.9,26656.2,3645.521,97046965.746,2023-09-22 07:00:00,-2.319e-05,-0.000629,60541.805,47.47,26704.88,26600.95,26652.92,26756.85,26548.99,26808.81,26497.02,-59.7,-83.75,24.04,10.71,22.6,36.2,34.14,2177.921928571428,-78.19,-3.280000000002474,-26.83,-0.98,26612.56,26634.05,100.64999999999782,-107.20999999999913,-22.15000000000145,-43.63999999999942,-22.53,17.47,-11.89,24.05,207.85999999999692,lower,,26629.8,-23.200000000000728,26656.2,,,,,,1942.223
84,1695369600.0,26656.2,26732.9,26646.0,26656.0,4821.832,128698743.7988,2023-09-22 08:00:00,1.66e-06,-0.000615,60122.905,47.45,26706.44,26599.98,26653.21,26759.68,26546.75,26812.91,26493.51,-52.7,-77.54,24.83,12.74,21.32,35.42,33.92,2342.2547857142854,164.33,-2.790000000000873,-5.06,2.3,26623.84,26642.83,103.68000000000028,-109.25,-13.169999999998254,-32.159999999999854,-22.55,17.450000000000003,-8.58,24.840000000000003,212.9300000000003,,,26629.8,,,,,,,,1942.223
85,1695373200.0,26656.0,26657.5,26610.0,26624.2,1844.889,49136680.336,2023-09-22 09:00:00,1.66e-06,-0.000547,60870.075,45.04,26682.86,26618.03,26650.45,26715.28,26585.61,26747.7,26553.2,-49.15,-71.86,22.7,12.32,23.08,35.06,34.08,2332.994071428571,-9.26,26.25,-80.43,-0.14,26623.58,26635.38,91.07999999999812,-38.59000000000015,11.180000000000293,-0.6199999999989814,-24.96,15.04,-10.759999999999998,22.71,129.66999999999825,,,26629.8,,,,,,,,1942.223
86,1695376800.0,26624.2,26639.1,26572.8,26576.5,2778.12,73885962.0576,2023-09-22 10:00:00,1.66e-06,-0.000608,60590.116,41.62,26675.46,26611.35,26643.4,26707.52,26579.29,26739.57,26547.24,-49.62,-67.41,17.79,11.75,24.62,35.08,34.28,2286.5696428571423,-46.42,66.90000000000146,-45.84,-2.53,26619.3,26611.82,131.02000000000044,2.790000000000873,35.31999999999971,42.79999999999927,-28.380000000000003,11.619999999999996,-12.87,17.79,128.22999999999956,lower,EntryPreparationState,26629.8,,,,,,,,1942.223
87,1695380400.0,26576.5,26640.5,26576.5,26629.8,1253.091,33358726.968,2023-09-22 11:00:00,1.66e-06,-0.000529,60634.878,46.51,26673.64,26610.57,26642.11,26705.18,26579.04,26736.71,26547.5,-45.17,-62.96,17.79,11.31,23.48,35.07,34.48,2239.217,-47.35,12.31000000000131,-9.84,0.13,26627.57,26619.01,75.38000000000102,-50.7599999999984,-10.790000000000871,-2.2299999999995634,-23.49,16.509999999999998,-12.17,17.79,126.13999999999942,lower,PositionState,26629.8,,26664.9,-35.10000000000218,57.29999999999927,-35.10000000000218,16.666666666665453,-7.570000000003347,1942.223
88,1695387600.0,26572.5,26610.0,26541.2,26602.0,3234.366,85963074.6699,2023-09-22 13:00:00,1.66e-06,-0.000353,60265.91,45.09,26663.0,26601.58,26632.29,26693.72,26570.86,26724.43,26540.15,-43.3,-56.27,12.97,10.12,23.61,35.5,35.31,2472.4062142857138,170.51,30.290000000000877,-9.81,-1.94,26619.73,26601.04,91.72000000000116,-31.139999999999414,-0.9599999999991268,17.729999999999563,-24.91,15.090000000000003,-13.49,12.970000000000006,122.86000000000058,lower,PositionState,26524.3,27.799999999999272,26664.9,,,,,,1754.187
89,1695391200.0,26602.0,26680.7,26575.0,26664.9,4050.074,107868985.7284,2023-09-22 14:00:00,1.66e-06,-0.000538,60866.115,50.4,26668.6,26602.19,26635.39,26701.81,26568.98,26735.01,26535.78,-35.89,-52.2,16.3,14.58,21.76,34.38,35.0,2435.2364999999995,-37.16,-29.51000000000204,5.24,5.75,26621.07,26626.58,36.909999999999854,-95.92000000000188,-38.31999999999971,-43.83000000000175,-19.6,20.4,-7.1800000000000015,16.310000000000002,132.83000000000175,lower,,26524.3,-35.10000000000218,26664.9,,,,,,1754.187
90,1695394800.0,26664.9,26687.1,26614.9,26618.8,2655.453,70756370.9324,2023-09-22 15:00:00,1.66e-06,-0.000626,60835.296,46.82,26666.54,26601.09,26633.81,26699.26,26568.37,26731.99,26535.64,-33.35,-48.43,15.07,14.27,20.57,33.22,34.67,2443.8735714285717,8.63,15.010000000002035,6.14,5.34,26622.32,26623.47,80.45999999999913,-50.43000000000029,4.670000000001892,3.520000000000437,-23.18,16.82,-6.300000000000001,15.079999999999998,130.88999999999942,,,26524.3,,,,,,,,1754.187
91,1695398400.0,26618.8,26631.7,26563.8,26585.2,1939.49,51590252.9876,2023-09-22 16:00:00,2.708e-05,-0.00054,60967.768,44.35,26661.61,26596.76,26629.18,26694.04,26564.33,26726.46,26531.9,-33.66,-45.47,11.81,13.52,23.44,32.76,34.71,2481.007285714285,37.13,43.97999999999956,-3.73,-3.93,26614.43,26608.16,108.84000000000016,-20.86999999999898,22.959999999999127,29.229999999999563,-25.65,14.35,-9.920000000000002,11.810000000000002,129.70999999999913,,,26524.3,,,,,,,,1754.187
