,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
10,142,1611475200000.0,32806.0,33027.0,32511.5,32831.5,1868.209,61336103.7835,2021-01-24 08:00:00,0.0001,5056.319,48.01,33703.61,31900.37,32801.99,34605.23,30998.75,35506.85,30097.12,-561.84,-767.05,205.21,16.94,22.42,27.23,30.25,3357.495785714286,-652.66,3.11,-921.02,3.14,32369.38,32690.57,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,143,1611489600000.0,32831.5,32925.0,31887.0,31971.5,3593.191,114879706.0565,2021-01-24 12:00:00,0.0001,5196.55599999,43.05,33444.55,32001.23,32722.89,34166.21,31279.57,34887.88,30557.91,-563.89,-726.42,162.53,15.86,24.81,26.86,30.64,3265.353642857143,-92.14,-79.09,-975.4,-4.0,32322.88,32331.03,EnterPreparationState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,144,1611504000000.0,31971.5,32143.0,30939.5,31305.0,4787.737,149880106.785,2021-01-24 16:00:00,0.0001,5466.904,39.63,33331.61,31844.1,32587.85,34075.36,31100.35,34819.12,30356.59,-612.24,-703.58,91.34,14.7,28.76,27.25,30.96,3255.3985,-9.95,-135.04,-350.65,-6.19,32142.61,31818.01,IdleState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,145,1611518400000.0,31305.0,32319.5,31254.0,32224.5,2818.896,90837514.152,2021-01-24 20:00:00,0.0001,5892.968,46.0,33280.23,31826.26,32553.25,34007.22,31099.28,34734.2,30372.29,-569.79,-676.83,107.03,14.82,26.88,27.37,30.6,3180.5165714285713,-74.88,-34.59,-157.91,0.84,32207.77,32021.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,146,1611532800000.0,32224.5,33674.0,32155.5,33549.5,3531.534,118481199.933,2021-01-25 00:00:00,0.00018398,5658.748,53.6,33435.39,31860.87,32648.13,34222.65,31073.61,35009.91,30286.35,-424.34,-626.33,201.98,21.6,24.43,25.85,29.38,3126.728357142857,-53.78,94.88,172.95,9.35,32396.33,32785.37,EnterPreparationState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,147,1611547200000.0,33549.5,33785.0,33084.0,33391.0,3232.949,107951400.059,2021-01-25 04:00:00,0.00018398,5369.348,52.65,33490.84,31946.92,32718.88,34262.8,31174.96,35034.76,30403.0,-318.2,-564.7,246.5,21.35,23.37,24.33,28.38,3127.3839285714284,0.65,70.75,154.23,7.59,32514.05,33088.18,IdleState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,148,1611561600000.0,33391.0,33555.0,32782.0,33191.0,2453.966,81449585.50599998,2021-01-25 08:00:00,0.0001,5958.984,51.4,33489.79,32037.89,32763.84,34215.74,31311.94,34941.69,30585.99,-247.36,-501.24,253.87,20.3,24.14,23.21,27.33,3066.2178571428567,-61.16,44.95,-143.89,-2.07,32635.33,33139.59,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,149,1611576000000.0,33191.0,34820.0,33062.0,34450.0,4743.401,163410164.45,2021-01-25 12:00:00,0.0001,5923.226,58.11,33682.38,32166.47,32924.43,34440.34,31408.52,35198.3,30650.56,-88.61,-418.71,330.09,25.83,21.56,22.19,26.64,3173.5107857142857,107.29,160.59,80.95,7.05,32857.77,33794.79,EnterPreparationState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,150,1611590400000.0,34450.0,34599.0,33387.5,33428.5,5243.495,175282172.6075,2021-01-25 16:00:00,0.0001,6135.426,51.86,33721.38,32223.49,32972.43,34470.32,31474.55,35219.27,30725.6,-44.71,-343.91,299.19,23.93,19.97,21.25,26.04,3264.167214285714,90.65,48.0,188.55,5.21,32926.94,33611.64,IdleState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,151,1611604800000.0,33428.5,33480.0,31949.0,32284.5,6196.157,200039830.6665,2021-01-25 20:00:00,0.0001,5917.138,45.9,33658.76,32155.08,32906.92,34410.6,31403.24,35162.44,30651.39,-101.07,-295.34,194.27,21.75,26.71,20.46,25.36,3462.881214285714,198.71,-65.51,41.56,-10.82,32866.16,32948.07,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,152,1611619200000.0,32284.5,32837.5,31515.0,31556.5,3756.087,118528959.4155,2021-01-26 00:00:00,0.0001,5448.878,42.54,33539.7,32016.91,32778.3,34301.09,31255.52,35062.49,30494.12,-202.14,-276.7,74.55,20.05,27.18,20.08,24.89,3606.661,143.77,-128.61,-21.51,-4.34,32820.05,32252.28,EnterPreparationState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,153,1611633600000.0,31556.5,32316.0,31112.5,31605.0,4758.492,150392139.66,2021-01-26 04:00:00,0.0001,5750.63,42.84,33450.99,31882.13,32666.56,34235.42,31097.71,35019.84,30313.28,-275.16,-276.39,1.23,18.63,27.63,20.03,24.7,3738.596,131.93,-111.74,-17.36,-3.57,32853.38,31928.64,IdleState,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
