,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,state,bb_direction,enter_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,profit_ma
14593,14725,1699005600000.0,34261.6,34285.6,34131.7,34228.0,6046.613,206862852.5875,2023-11-03 10:00:00,0.0001,58637.073,32.1,34643.97,34380.7,34512.34,34775.61,34249.07,34907.24,34117.43,-136.04,-117.95,-18.09,11.38,30.27,33.79,30.25,3429.368428571429,354.53,-29.93,-38.26,-1.93,34416.62,34280.77,PositionState,lower,34228.0,34584.7,0.0,-356.6999999999971,2.900000000001455,-356.6999999999971,-109.06249999999909,-192.6600000000035
14712,14844,1699219800000.0,34912.5,34934.1,34415.8,34656.8,14203.498,492369571.9185,2023-11-05 21:30:00,0.0001,60134.053,32.85,35114.89,34879.32,34997.1,35232.68,34761.53,35350.47,34643.74,-35.39,-8.37,-27.01,15.14,40.04,22.83,25.85,2953.238428571429,887.47,-35.83,94.83,-22.45,35003.86,34820.82,PositionState,lower,34656.8,34989.4,0.0,-332.59999999999854,0.0,-332.59999999999854,-151.6333333333314,-73.86000000000058
14784,14916,1699349400000.0,34879.7,34939.3,34700.0,34819.2,5460.224,190192590.4445,2023-11-07 09:30:00,0.0001,60367.82,41.13,34974.25,34885.76,34930.0,35018.5,34841.51,35062.75,34797.26,-30.27,-26.74,-3.52,11.13,26.42,21.32,21.59,1139.2215,298.45,-11.66,-31.52,-9.59,34921.02,34864.09,PositionState,lower,34819.2,34848.9,0.0,-29.700000000004366,169.1999999999971,-29.700000000004366,76.6727272727241,52.88999999999942
14961,15093,1699668000000.0,37086.0,37152.9,36927.0,37005.4,3348.206,123960490.453,2023-11-11 02:00:00,0.0002613,54145.067,42.05,37326.58,37112.64,37219.61,37433.55,37005.68,37540.52,36898.71,37.61,90.18,-52.57,16.12,21.36,17.23,17.07,1982.2287142857142,63.85,-22.55,42.22,-5.07,37274.78,37091.76,PositionState,lower,37005.4,37126.1,0.0,-120.69999999999709,37.5,-145.5,-59.838095238093786,18.410000000003492
15001,15133,1699740000000.0,37012.1,37031.5,36613.6,36909.9,7246.067,266743467.2175,2023-11-11 22:00:00,0.00025548,54708.243,35.09,37170.32,37012.53,37091.42,37249.22,36933.63,37328.11,36854.73,-27.6,-4.18,-23.41,9.67,39.47,22.52,20.51,1331.1110714285714,361.77,-19.11,60.52,-15.94,37085.0,36975.01,PositionState,lower,36909.9,37163.0,0.0,-253.09999999999854,17.900000000001455,-253.09999999999854,-62.57499999999891,-66.98999999999796
15060,15192,1699846200000.0,37058.0,37087.7,36880.0,36947.3,2890.253,106876549.653,2023-11-13 03:30:00,0.00031492,54257.906,38.74,37223.45,37055.19,37139.32,37307.57,36971.07,37391.7,36886.94,-7.67,10.47,-18.14,19.66,24.73,19.99,19.21,1770.410357142857,184.27,-20.2,51.55,-10.0,37142.1,37040.72,PositionState,lower,36947.3,37070.1,0.0,-122.79999999999563,88.70000000000437,-122.79999999999563,-12.599999999997635,30.69000000000233
15088,15220,1699896600000.0,36810.0,36840.0,36645.1,36695.0,2271.556,83409322.0903,2023-11-13 17:30:00,0.00037847,56951.614,38.64,36996.2,36798.98,36897.59,37094.81,36700.37,37193.42,36601.76,-57.36,-50.2,-7.16,11.0,27.76,32.46,27.02,3161.350357142857,120.47,-21.33,32.07,0.04,36854.48,36779.99,PositionState,lower,36695.0,36878.1,0.0,-183.09999999999854,0.0,-183.09999999999854,-90.97999999999884,-61.5
15096,15228,1699911000000.0,36583.0,36601.9,36327.9,36508.4,6431.477,234630045.7025,2023-11-13 21:30:00,0.00037847,54628.73,33.28,36920.35,36687.6,36803.98,37036.73,36571.22,37153.11,36454.84,-81.15,-59.37,-21.77,10.33,34.83,34.5,32.27,3196.3339285714283,-155.75,-31.1,105.43,-1.49,36740.85,36606.21,PositionState,lower,36508.4,36586.4,0.0,-78.0,242.0,-87.0,42.725000000000364,69.59999999999854
15137,15269,1699984800000.0,36117.8,36148.3,35830.0,35964.8,9686.789,348649331.4547,2023-11-14 18:00:00,0.00011821,56937.439,31.27,36546.63,36167.27,36356.95,36736.31,35977.59,36925.99,35787.91,-114.2,-76.49,-37.7,11.08,39.15,33.86,31.92,5699.25307142857,301.97,-41.28,28.11,-7.36,36296.16,36088.56,PositionState,lower,35964.8,35620.0,0.0,344.8000000000029,711.3000000000029,0.0,456.57083333333566,494.22000000000116
15221,15353,1700136000000.0,37275.1,37347.7,37090.0,37100.0,4868.195,181130430.6234,2023-11-16 12:00:00,0.00020167,56619.227,40.89,37495.58,37270.31,37382.95,37608.22,37157.67,37720.86,37045.04,8.88,65.73,-56.84,18.04,20.16,20.22,30.09,2491.5381428571427,258.37,-29.78,116.31,-5.49,37348.61,37232.51,PositionState,lower,37100.0,36379.8,0.0,720.1999999999971,1320.800000000003,-58.400000000001455,713.4576923076924,949.2400000000052
15311,15597,1700575200000.0,37031.6,37039.5,36871.0,36909.0,6667.104,246324941.8658,2023-11-21 14:00:00,0.0001,58194.24,29.63,37386.64,37114.45,37250.54,37522.74,36978.35,37658.83,36842.26,-65.98,-12.14,-53.83,12.14,32.79,18.86,17.95,1896.8410714285715,289.55,-35.95,112.15,-7.61,37196.17,37013.46,PositionState,lower,36909.0,37199.9,0.0,-290.90000000000146,431.3000000000029,-290.90000000000146,40.833333333333336,-36.30000000000291
15328,15614,1700605800000.0,36602.0,36620.2,36271.0,36393.1,5989.434,218481377.7666,2023-11-21 22:30:00,0.0001,56678.632,31.12,37147.21,36701.94,36924.58,37369.85,36479.3,37592.49,36256.67,-135.19,-92.81,-42.38,16.9,34.16,18.0,21.25,5825.887071428571,-1203.73,-55.93,80.01,-9.11,36852.64,36573.64,PositionState,lower,36393.1,36454.1,0.0,-61.0,652.0,-61.0,146.73749999999836,155.38999999999942
15552,15838,1701009000000.0,37395.9,37489.4,37255.0,37368.0,4462.493,166834987.2393,2023-11-26 14:30:00,0.0001,58591.492,21.12,37766.35,37505.29,37635.82,37896.88,37374.76,38027.41,37244.23,-79.43,-39.57,-39.85,3.0,39.97,38.91,25.16,2125.0447142857142,293.88,-28.19,111.54,-2.58,37576.43,37423.42,PositionState,lower,37368.0,37442.9,0.0,-74.90000000000146,132.09999999999854,-104.19999999999709,25.883333333333212,29.279999999998836
15592,15878,1701081000000.0,37232.3,37244.7,36963.3,37112.5,6136.565,227616667.7958,2023-11-27 10:30:00,0.0001,58682.187,36.74,37430.66,37242.49,37336.57,37524.74,37148.4,37618.83,37054.32,-55.26,-45.94,-9.31,13.39,40.34,33.33,34.0,1760.976,344.66,-23.59,18.54,-11.6,37294.91,37208.75,PositionState,lower,37112.5,37089.4,0.0,23.099999999998545,351.6999999999971,0.0,154.33076923076945,217.9100000000035
15697,15983,1701270000000.0,37824.7,37895.5,37566.0,37758.4,11588.044,436707770.414,2023-11-29 15:00:00,0.0001,59573.959,37.51,38177.43,37907.18,38042.3,38312.55,37772.06,38447.67,37636.93,-0.63,51.88,-52.52,17.33,26.35,33.21,31.91,4451.320571428571,736.97,-29.88,75.75,-9.48,38055.01,37861.63,PositionState,lower,37758.4,37854.1,0.0,-95.69999999999709,73.0,-125.79999999999563,-32.4176470588213,36.419999999998254
16068,16354,1701937800000.0,43692.5,43785.7,43550.2,43617.0,4042.147,176538199.632,2023-12-07 08:30:00,0.00010721,63261.412,36.33,44019.54,43778.77,43899.15,44139.92,43658.38,44260.31,43538.0,-28.73,8.42,-37.16,11.54,30.79,13.56,11.89,1277.8420714285714,216.93,-29.69,67.83,-5.62,43910.45,43716.92,PositionState,lower,43617.0,43513.1,0.0,103.90000000000146,522.0999999999985,0.0,285.38461538461485,276.5899999999965
16194,16480,1702164600000.0,43840.3,43842.0,43326.6,43740.0,8135.841,355028820.4196,2023-12-09 23:30:00,0.00032929,59305.972,35.9,44038.99,43879.63,43959.31,44118.67,43799.95,44198.35,43720.26,-37.88,-20.6,-17.28,14.99,41.26,15.17,17.61,1497.9940714285715,465.73,-23.08,85.04,-22.04,43946.08,43826.36,PositionState,lower,43740.0,43886.6,0.0,-146.59999999999854,0.0,-146.59999999999854,-73.26666666666682,-22.290000000000873
16244,16530,1702254600000.0,43772.0,43802.5,43643.9,43667.0,1352.426,59124952.3515,2023-12-11 00:30:00,0.00033285,59646.451,40.71,43912.34,43751.23,43831.79,43992.9,43670.68,44073.45,43590.13,-29.53,-9.72,-19.81,16.66,28.2,14.38,13.12,1407.5095714285712,43.72,-17.33,50.76,-6.07,43832.07,43727.86,PositionState,lower,43667.0,41681.9,0.0,1985.0999999999985,3055.5999999999985,0.0,1751.8333333333337,2256.480000000003
16321,16607,1702393200000.0,41502.1,41614.0,41170.2,41271.1,8613.974,356419691.7095,2023-12-12 15:00:00,0.00016545,59068.388,36.72,41897.65,41526.62,41712.14,42083.16,41341.11,42268.67,41155.6,-27.44,26.25,-53.69,16.17,27.89,16.62,19.99,3847.614928571428,445.99,-46.41,101.33,-6.03,41713.87,41463.74,PositionState,lower,41271.1,41513.1,0.0,-242.0,554.1999999999971,-242.0,41.77647058823384,87.37999999999738
16413,16699,1702558800000.0,43131.5,43139.9,41951.0,42453.1,15134.544,643925246.846,2023-12-14 13:00:00,0.00012332,61113.487,39.41,43070.03,42716.3,42893.16,43246.89,42539.43,43423.76,42362.57,90.66,134.55,-43.89,19.96,35.89,40.57,41.46,3324.1130000000003,822.25,-46.31,141.79,-37.92,42965.64,42793.15,PositionState,lower,42453.1,42900.5,0.0,-447.40000000000146,115.5,-447.40000000000146,-125.4111111111124,62.169999999998254
16461,16747,1702645200000.0,42635.6,42649.2,42462.5,42485.4,3925.939,167047118.9468,2023-12-15 13:00:00,0.00015354,57015.406,35.36,42896.61,42661.91,42779.26,43013.96,42544.55,43131.32,42427.2,-52.01,-27.27,-24.73,14.78,29.6,18.15,20.47,1641.5215714285714,176.68,-30.93,62.57,-7.64,42787.95,42599.08,PositionState,lower,42485.4,42253.7,0.0,231.70000000000437,667.4000000000015,0.0,363.65000000000185,369.4599999999991
16558,16844,1702819800000.0,41912.1,41918.4,41793.2,41884.2,1080.721,45227607.7865,2023-12-17 13:30:00,0.0001,56088.12,39.47,42035.5,41936.62,41986.06,42084.94,41887.18,42134.37,41837.75,-60.18,-68.64,8.46,6.44,34.13,53.28,46.11,1141.1970714285715,-17.49,-10.72,3.92,-1.37,41963.24,41913.97,PositionState,lower,41884.2,41915.8,0.0,-31.60000000000582,234.29999999999563,-31.60000000000582,90.33333333332969,67.26000000000204
16578,16864,1702855800000.0,41595.5,41626.0,41255.5,41395.2,6624.072,274277242.8506,2023-12-17 23:30:00,0.0001,55990.007,28.75,42156.93,41657.28,41907.1,42406.76,41407.45,42656.59,41157.62,-92.52,-22.55,-69.96,13.35,40.96,30.51,38.85,2801.6424999999995,192.21,-53.88,132.22,-10.1,41883.95,41551.72,PositionState,lower,41395.2,41199.6,0.0,195.59999999999854,648.2999999999956,-16.200000000004366,264.32857142856926,445.1100000000006
16656,16942,1702996200000.0,42772.6,42782.9,42255.0,42396.0,9710.651,412158403.8881,2023-12-19 14:30:00,0.00017727,59004.14,32.4,43055.23,42726.68,42890.95,43219.5,42562.4,43383.77,42398.13,33.92,132.81,-98.89,17.62,30.32,42.05,47.32,3075.957928571428,546.47,-52.1,298.95,-12.96,42921.05,42628.09,PositionState,lower,42396.0,42549.1,0.0,-153.09999999999854,515.4000000000015,-356.90000000000146,62.80666666666657,184.40999999999622
16786,17072,1703230200000.0,43893.2,43935.4,43575.0,43628.9,4174.437,182505427.1847,2023-12-22 07:30:00,0.00024215,55861.652,38.02,44100.4,43832.11,43966.26,44234.55,43697.97,44368.69,43563.82,19.65,62.47,-42.81,22.84,16.93,25.82,21.5,3003.0004285714285,247.69,-35.5,103.31,-8.39,44032.72,43798.96,PositionState,lower,43628.9,43716.0,0.0,-87.09999999999854,188.59999999999854,-179.0,-56.51428571428412,114.44000000000233
16878,17164,1703395800000.0,43702.2,43711.5,43451.0,43535.0,4813.268,209693711.607,2023-12-24 05:30:00,0.0001,53806.146,31.87,43866.46,43694.11,43780.29,43952.64,43607.94,44038.81,43521.77,-2.48,23.45,-25.93,19.88,32.49,18.52,15.62,1117.1640714285713,309.66,-25.81,78.64,-17.75,43813.9,43656.33,PositionState,lower,43535.0,43719.8,0.0,-184.8000000000029,0.0,-184.8000000000029,-96.60000000000016,-32.70999999999913
16912,17198,1703457000000.0,43090.5,43149.1,42762.0,43003.4,4397.977,188900646.3517,2023-12-24 22:30:00,0.0001,54342.895,17.01,43737.34,43322.07,43529.71,43944.97,43114.44,44152.6,42906.81,-118.01,-52.13,-65.87,6.16,47.29,27.14,20.1,2161.9909999999995,257.8,-55.4,291.08,1.42,43469.23,43156.22,PositionState,lower,43003.4,43264.2,0.0,-260.79999999999563,68.30000000000291,-260.79999999999563,-82.61333333333216,-59.11999999999534
16974,17260,1703568600000.0,43127.2,43162.8,42640.3,42807.5,11006.513,471631305.7365,2023-12-26 05:30:00,0.0003048,55709.995,23.24,43604.86,43219.62,43412.24,43797.48,43026.99,43990.1,42834.37,-82.96,-14.71,-68.25,7.57,41.14,22.5,21.48,2002.5138571428568,731.51,-63.65,330.35,-13.77,43369.46,43054.7,PositionState,lower,42807.5,42513.0,0.0,294.5,880.9000000000015,-18.599999999998545,276.0117647058824,635.7899999999936
17089,17375,1703775600000.0,42708.7,42757.3,42469.2,42490.2,3853.008,164127507.3722,2023-12-28 15:00:00,0.00038854,58580.808,28.2,43146.56,42792.83,42969.69,43323.42,42615.97,43500.29,42439.1,-139.66,-88.47,-51.18,8.61,30.56,30.14,27.64,2532.1588571428574,177.12,-50.47,111.53,-0.15,42874.45,42635.18,PositionState,lower,42490.2,42679.7,0.0,-189.5,112.59999999999854,-189.5,-73.75625000000218,18.639999999999418
17109,17395,1703811600000.0,42448.3,42583.2,42120.0,42423.9,6128.844,259569564.4108,2023-12-29 01:00:00,0.00059775,58957.455,39.67,42720.69,42532.68,42626.69,42814.7,42438.68,42908.7,42344.67,-90.27,-98.22,7.94,10.07,28.13,30.15,33.21,1909.7779999999998,371.97,-21.33,-3.54,-8.81,42586.83,42488.45,PositionState,lower,42423.9,42619.9,0.0,-196.0,51.099999999998545,-196.0,-24.450000000000728,-22.85000000000582
17141,17427,1703869200000.0,42003.1,42091.2,41751.0,41893.3,9162.131,384097054.0383,2023-12-29 17:00:00,0.000435,57463.37,30.05,42860.2,42226.94,42543.57,43176.83,41910.32,43493.46,41593.69,-116.99,-13.26,-103.73,11.57,33.14,21.22,19.84,3953.9204285714286,529.15,-68.44,203.27,-5.87,42526.7,42049.94,PositionState,lower,41893.3,42195.0,0.0,-301.6999999999971,93.90000000000146,-301.6999999999971,-117.6133333333312,-54.63999999999942
17172,17458,1703925000000.0,41891.8,41937.5,41583.4,41613.8,4070.628,169897629.9329,2023-12-30 08:30:00,0.00036923,57990.029,30.57,42158.75,41885.46,42022.11,42295.39,41748.82,42432.04,41612.18,-89.41,-69.38,-20.02,12.9,35.98,25.78,25.5,1149.9041428571425,250.72,-42.97,70.5,-10.75,42002.08,41787.35,PositionState,lower,41613.8,42109.9,0.0,-496.09999999999854,5.80000000000291,-496.09999999999854,-200.17499999999745,-212.87000000000262
17249,17535,1704063600000.0,42300.7,42399.4,42103.1,42221.4,3110.979,131431567.8976,2023-12-31 23:00:00,0.00044151,56986.229,34.99,42663.17,42416.37,42539.77,42786.57,42292.97,42909.97,42169.56,-18.39,30.36,-48.75,12.29,28.0,17.8,18.22,1203.409214285714,158.94,-33.51,127.28,-1.98,42553.87,42338.78,PositionState,lower,42221.4,42517.4,0.0,-296.0,0.0,-296.0,-162.54999999999927,-120.91000000000349
17370,17656,1704281400000.0,44391.0,44618.6,43434.7,43736.2,27477.026,1210240514.2902,2024-01-03 11:30:00,0.00035429,60683.544,22.43,45429.02,44648.29,45038.66,45819.38,44257.93,46209.75,43867.57,-153.59,-17.96,-135.62,11.69,48.59,16.89,15.08,4558.062214285715,1903.62,-137.09,872.77,-18.25,44988.03,44280.82,PositionState,lower,43736.2,43173.7,0.0,562.5,1614.199999999997,0.0,957.6580645161258,1273.510000000002
17447,17733,1704420000000.0,43389.5,44019.3,43300.0,43300.1,9225.965,402394326.7233,2024-01-05 02:00:00,0.0001,55523.075,36.05,44245.27,43632.61,43938.94,44551.61,43326.28,44857.94,43019.94,33.44,173.45,-140.0,15.79,34.89,36.46,33.79,6537.929428571428,297.22,-67.25,287.72,-3.5,44036.78,43513.73,PositionState,lower,43300.1,43862.9,0.0,-562.8000000000029,0.0,-562.8000000000029,-262.9700000000019,-226.3199999999997
17591,17877,1704673800000.0,43833.8,43856.0,43630.2,43641.9,2351.068,102788859.0813,2024-01-08 00:30:00,0.0001,56872.585,36.19,44174.52,43832.98,44003.75,44345.3,43662.2,44516.07,43491.43,-76.33,-21.66,-54.67,11.4,29.49,22.94,19.96,1764.9025,90.11,-38.08,7.84,-1.8,43957.81,43754.59,PositionState,lower,43641.9,44155.9,0.0,-514.0,356.20000000000437,-514.0,21.350000000001575,-120.9800000000032
